cohort,head,draw,alpha,stratum,degenerate,coverage,miss_rate,referral,set_size,n_test
pad,primary,93,0.05,M1,False,1.0,0.0,1.0,7.40625,32
pad,primary,93,0.05,M2,False,0.9366197183098591,0.0,1.0,6.992957746478873,142
pad,primary,93,0.05,M3,False,1.0,0.0,1.0,7.225352112676056,71
pad,primary,93,0.05,B,True,1.0,,1.0,6.230769230769231,26
pad,pad_only,93,0.1,M1,False,1.0,0.0,1.0,6.125,32
pad,pad_only,93,0.1,M2,False,0.9225352112676056,0.0,1.0,6.042253521126761,142
pad,pad_only,93,0.1,M3,False,0.9154929577464789,0.0,1.0,5.985915492957746,71
pad,pad_only,93,0.1,B,False,1.0,,1.0,4.846153846153846,26
pad,primary,93,0.1,M1,False,1.0,0.0,1.0,4.125,32
pad,primary,93,0.1,M2,False,0.8380281690140845,0.014084507042253521,0.9859154929577465,3.4859154929577465,142
pad,primary,93,0.1,M3,False,0.9436619718309859,0.0,1.0,3.591549295774648,71
pad,primary,93,0.1,B,False,0.9615384615384616,,0.9615384615384616,3.423076923076923,26
pad,pad_only,93,0.15,M1,False,1.0,0.0,1.0,4.40625,32
pad,pad_only,93,0.15,M2,False,0.8873239436619719,0.014084507042253521,0.9859154929577465,4.570422535211268,142
pad,pad_only,93,0.15,M3,False,0.9154929577464789,0.014084507042253521,0.9859154929577465,4.690140845070423,71
pad,pad_only,93,0.15,B,False,1.0,,1.0,3.1538461538461537,26
pad,primary,93,0.15,M1,False,1.0,0.0,1.0,3.59375,32
pad,primary,93,0.15,M2,False,0.8028169014084507,0.0,1.0,2.7183098591549295,142
pad,primary,93,0.15,M3,False,0.8873239436619719,0.0,1.0,2.943661971830986,71
pad,primary,93,0.15,B,False,0.9615384615384616,,0.8846153846153846,2.576923076923077,26
hiba,pad_only,93,0.05,M1,False,1.0,0.0,1.0,7.0,10
hiba,pad_only,93,0.05,M2,False,0.9322033898305084,0.0,1.0,6.61864406779661,118
hiba,pad_only,93,0.05,M3,False,1.0,0.0,1.0,7.470588235294118,17
hiba,pad_only,93,0.05,B,False,0.9787234042553191,,1.0,6.601063829787234,188
hiba,primary,93,0.05,M1,False,1.0,0.0,1.0,6.1,10
hiba,primary,93,0.05,M2,False,0.940677966101695,0.0,1.0,6.101694915254237,118
hiba,primary,93,0.05,M3,False,1.0,0.0,1.0,6.470588235294118,17
hiba,primary,93,0.05,B,False,0.973404255319149,,1.0,5.542553191489362,188
hiba,pad_only,93,0.1,M1,False,1.0,0.0,1.0,6.8,10
hiba,pad_only,93,0.1,M2,False,0.8813559322033898,0.0,1.0,6.228813559322034,118
hiba,pad_only,93,0.1,M3,False,1.0,0.0,1.0,7.294117647058823,17
hiba,pad_only,93,0.1,B,False,0.9787234042553191,,1.0,6.196808510638298,188
hiba,primary,93,0.1,M1,False,1.0,0.0,1.0,4.7,10
hiba,primary,93,0.1,M2,False,0.8559322033898306,0.025423728813559324,0.9745762711864406,4.466101694915254,118
hiba,primary,93,0.1,M3,False,1.0,0.0,1.0,4.705882352941177,17
hiba,primary,93,0.1,B,False,0.9521276595744681,,0.9574468085106383,3.7925531914893615,188
hiba,pad_only,93,0.15,M1,False,1.0,0.0,1.0,4.3,10
hiba,pad_only,93,0.15,M2,False,0.847457627118644,0.0,1.0,4.8474576271186445,118
hiba,pad_only,93,0.15,M3,False,0.9411764705882353,0.0,1.0,5.470588235294118,17
hiba,pad_only,93,0.15,B,False,0.9521276595744681,,1.0,4.7287234042553195,188
hiba,primary,93,0.15,M1,False,1.0,0.0,1.0,3.8,10
hiba,primary,93,0.15,M2,False,0.8389830508474576,0.025423728813559324,0.9745762711864406,3.6440677966101696,118
hiba,primary,93,0.15,M3,False,1.0,0.0,1.0,4.294117647058823,17
hiba,primary,93,0.15,B,False,0.9095744680851063,,0.8617021276595744,3.0372340425531914,188
pad,pad_only,94,0.05,M1,False,1.0,0.0,1.0,7.0625,16
pad,pad_only,94,0.05,M2,False,0.9461077844311377,0.0,1.0,6.3053892215568865,167
pad,pad_only,94,0.05,M3,False,0.9558823529411765,0.0,1.0,6.338235294117647,68
pad,pad_only,94,0.05,B,False,1.0,,1.0,5.666666666666667,18
pad,primary,94,0.05,M1,False,1.0,0.0,1.0,3.875,16
pad,primary,94,0.05,M2,False,0.9161676646706587,0.0,1.0,3.2754491017964074,167
pad,primary,94,0.05,M3,False,0.8970588235294118,0.0,1.0,3.264705882352941,68
pad,primary,94,0.05,B,False,0.7222222222222222,,1.0,3.611111111111111,18
pad,pad_only,94,0.1,M1,False,1.0,0.0,1.0,3.625,16
pad,pad_only,94,0.1,M2,False,0.8802395209580839,0.0,1.0,3.0179640718562872,167
pad,pad_only,94,0.1,M3,False,0.8529411764705882,0.0,1.0,2.7794117647058822,68
pad,pad_only,94,0.1,B,False,0.9444444444444444,,0.8888888888888888,3.0555555555555554,18
pad,primary,94,0.1,M1,False,1.0,0.0,1.0,3.6875,16
pad,primary,94,0.1,M2,False,0.8982035928143712,0.0,1.0,3.0179640718562872,167
pad,primary,94,0.1,M3,False,0.8529411764705882,0.0,1.0,2.9705882352941178,68
pad,primary,94,0.1,B,False,0.7222222222222222,,1.0,3.3333333333333335,18
pad,pad_only,94,0.15,M1,False,1.0,0.0,1.0,3.4375,16
pad,pad_only,94,0.15,M2,False,0.8502994011976048,0.0,1.0,2.6766467065868262,167
pad,pad_only,94,0.15,M3,False,0.8088235294117647,0.0,1.0,2.4558823529411766,68
pad,pad_only,94,0.15,B,False,0.8888888888888888,,0.7777777777777778,2.7777777777777777,18
pad,primary,94,0.15,M1,False,0.9375,0.0,1.0,3.125,16
pad,primary,94,0.15,M2,False,0.8143712574850299,0.0,1.0,2.6107784431137726,167
pad,primary,94,0.15,M3,False,0.8529411764705882,0.014705882352941176,0.9852941176470589,2.676470588235294,68
pad,primary,94,0.15,B,False,0.7222222222222222,,1.0,2.9444444444444446,18
hiba,pad_only,94,0.05,M1,False,1.0,0.0,1.0,8.0,10
hiba,pad_only,94,0.05,M2,False,0.952755905511811,0.0,1.0,6.834645669291339,127
hiba,pad_only,94,0.05,M3,False,1.0,0.0,1.0,7.666666666666667,9
hiba,pad_only,94,0.05,B,False,0.9470588235294117,,1.0,6.4411764705882355,170
hiba,primary,94,0.05,M1,False,0.9,0.0,1.0,4.9,10
hiba,primary,94,0.05,M2,False,0.952755905511811,0.0,1.0,6.244094488188976,127
hiba,primary,94,0.05,M3,False,1.0,0.0,1.0,6.888888888888889,9
hiba,primary,94,0.05,B,False,0.9647058823529412,,1.0,5.435294117647059,170
hiba,pad_only,94,0.1,M1,False,0.8,0.0,1.0,6.6,10
hiba,pad_only,94,0.1,M2,False,0.889763779527559,0.0,1.0,6.456692913385827,127
hiba,pad_only,94,0.1,M3,False,1.0,0.0,1.0,7.444444444444445,9
hiba,pad_only,94,0.1,B,False,0.9470588235294117,,1.0,5.911764705882353,170
hiba,primary,94,0.1,M1,False,0.7,0.0,1.0,4.3,10
hiba,primary,94,0.1,M2,False,0.937007874015748,0.0,1.0,4.834645669291339,127
hiba,primary,94,0.1,M3,False,1.0,0.0,1.0,5.222222222222222,9
hiba,primary,94,0.1,B,False,0.9352941176470588,,0.9352941176470588,3.764705882352941,170
hiba,pad_only,94,0.15,M1,False,0.7,0.0,1.0,4.9,10
hiba,pad_only,94,0.15,M2,False,0.84251968503937,0.0,1.0,4.6299212598425195,127
hiba,pad_only,94,0.15,M3,False,1.0,0.0,1.0,5.444444444444445,9
hiba,pad_only,94,0.15,B,False,0.9176470588235294,,1.0,4.464705882352941,170
hiba,primary,94,0.15,M1,False,0.5,0.1,0.9,3.1,10
hiba,primary,94,0.15,M2,False,0.8110236220472441,0.023622047244094488,0.9763779527559056,3.622047244094488,127
hiba,primary,94,0.15,M3,False,1.0,0.0,1.0,4.444444444444445,9
hiba,primary,94,0.15,B,False,0.9117647058823529,,0.8588235294117647,2.735294117647059,170
pad,pad_only,95,0.05,M1,False,1.0,0.0,1.0,5.285714285714286,21
pad,pad_only,95,0.05,M2,False,0.9567901234567902,0.0,1.0,4.8765432098765435,162
pad,pad_only,95,0.05,M3,False,0.9696969696969697,0.0,1.0,5.212121212121212,66
pad,pad_only,95,0.05,B,False,0.9285714285714286,,1.0,4.071428571428571,14
pad,primary,95,0.05,M1,False,1.0,0.0,1.0,4.380952380952381,21
pad,primary,95,0.05,M2,False,0.9691358024691358,0.0,1.0,4.12962962962963,162
pad,primary,95,0.05,M3,False,0.9848484848484849,0.0,1.0,4.181818181818182,66
pad,primary,95,0.05,B,False,1.0,,1.0,3.7857142857142856,14
pad,pad_only,95,0.1,M1,False,0.9047619047619048,0.0,1.0,2.9047619047619047,21
pad,pad_only,95,0.1,M2,False,0.8950617283950617,0.0,1.0,2.771604938271605,162
pad,pad_only,95,0.1,M3,False,0.9393939393939394,0.0,1.0,3.106060606060606,66
pad,pad_only,95,0.1,B,False,0.9285714285714286,,0.7857142857142857,2.7857142857142856,14
pad,primary,95,0.1,M1,False,1.0,0.0,1.0,4.333333333333333,21
pad,primary,95,0.1,M2,False,0.9197530864197531,0.0,1.0,3.6049382716049383,162
pad,primary,95,0.1,M3,False,0.9242424242424242,0.0,1.0,3.393939393939394,66
pad,primary,95,0.1,B,False,1.0,,0.9285714285714286,3.4285714285714284,14
pad,pad_only,95,0.15,M1,False,0.8571428571428571,0.0,1.0,2.5238095238095237,21
pad,pad_only,95,0.15,M2,False,0.8271604938271605,0.0,1.0,2.3271604938271606,162
pad,pad_only,95,0.15,M3,False,0.9090909090909091,0.0,1.0,2.621212121212121,66
pad,pad_only,95,0.15,B,False,0.9285714285714286,,0.6428571428571429,2.4285714285714284,14
pad,primary,95,0.15,M1,False,1.0,0.0,1.0,3.6666666666666665,21
pad,primary,95,0.15,M2,False,0.8950617283950617,0.0,1.0,2.8703703703703702,162
pad,primary,95,0.15,M3,False,0.8333333333333334,0.0,1.0,2.6818181818181817,66
pad,primary,95,0.15,B,False,0.9285714285714286,,0.9285714285714286,3.0714285714285716,14
hiba,pad_only,95,0.05,M1,False,0.9545454545454546,0.0,1.0,6.909090909090909,22
hiba,pad_only,95,0.05,M2,False,0.9827586206896551,0.0,1.0,7.0,116
hiba,pad_only,95,0.05,M3,True,1.0,0.0,1.0,7.6875,16
hiba,pad_only,95,0.05,B,False,0.9635036496350365,,1.0,6.897810218978102,137
hiba,primary,95,0.05,M1,False,1.0,0.0,1.0,5.7727272727272725,22
hiba,primary,95,0.05,M2,False,0.9396551724137931,0.0,1.0,6.232758620689655,116
hiba,primary,95,0.05,M3,True,1.0,0.0,1.0,7.0,16
hiba,primary,95,0.05,B,False,0.9562043795620438,,1.0,5.605839416058394,137
hiba,pad_only,95,0.1,M1,False,0.9545454545454546,0.0,1.0,6.136363636363637,22
hiba,pad_only,95,0.1,M2,False,0.9482758620689655,0.0,1.0,6.491379310344827,116
hiba,pad_only,95,0.1,M3,False,0.875,0.0,1.0,7.0,16
hiba,pad_only,95,0.1,B,False,0.9635036496350365,,1.0,5.693430656934306,137
hiba,primary,95,0.1,M1,False,0.9090909090909091,0.0,1.0,4.2272727272727275,22
hiba,primary,95,0.1,M2,False,0.9224137931034483,0.0,1.0,4.827586206896552,116
hiba,primary,95,0.1,M3,False,0.875,0.0,1.0,4.875,16
hiba,primary,95,0.1,B,False,0.9124087591240876,,0.9562043795620438,3.7664233576642334,137
hiba,pad_only,95,0.15,M1,False,0.8181818181818182,0.045454545454545456,0.9545454545454546,4.545454545454546,22
hiba,pad_only,95,0.15,M2,False,0.896551724137931,0.0,1.0,4.9655172413793105,116
hiba,pad_only,95,0.15,M3,False,0.6875,0.0625,0.9375,4.5625,16
hiba,pad_only,95,0.15,B,False,0.8905109489051095,,1.0,4.240875912408759,137
hiba,primary,95,0.15,M1,False,0.8636363636363636,0.0,1.0,3.909090909090909,22
hiba,primary,95,0.15,M2,False,0.8017241379310345,0.0,1.0,3.793103448275862,116
hiba,primary,95,0.15,M3,False,0.875,0.0,1.0,4.6875,16
hiba,primary,95,0.15,B,False,0.8905109489051095,,0.9051094890510949,2.978102189781022,137
pad,pad_only,96,0.05,M1,False,1.0,0.0,1.0,5.125,24
pad,pad_only,96,0.05,M2,False,0.91875,0.00625,0.99375,4.7875,160
pad,pad_only,96,0.05,M3,False,1.0,0.0,1.0,5.434210526315789,76
pad,pad_only,96,0.05,B,False,0.9565217391304348,,1.0,3.608695652173913,23
pad,primary,96,0.05,M1,False,1.0,0.0,1.0,4.166666666666667,24
pad,primary,96,0.05,M2,False,0.94375,0.0,1.0,4.1125,160
pad,primary,96,0.05,M3,False,1.0,0.0,1.0,4.526315789473684,76
pad,primary,96,0.05,B,False,1.0,,1.0,3.739130434782609,23
pad,pad_only,96,0.1,M1,False,0.9166666666666666,0.0,1.0,2.5416666666666665,24
pad,pad_only,96,0.1,M2,False,0.8875,0.0,1.0,2.89375,160
pad,pad_only,96,0.1,M3,False,0.9868421052631579,0.013157894736842105,0.9868421052631579,3.1184210526315788,76
pad,pad_only,96,0.1,B,False,0.9130434782608695,,0.6521739130434783,2.347826086956522,23
pad,primary,96,0.1,M1,False,1.0,0.0,1.0,4.041666666666667,24
pad,primary,96,0.1,M2,False,0.9,0.0,1.0,3.70625,160
pad,primary,96,0.1,M3,False,0.9868421052631579,0.0,1.0,3.9078947368421053,76
pad,primary,96,0.1,B,False,1.0,,1.0,3.3043478260869565,23
pad,pad_only,96,0.15,M1,False,0.875,0.0,1.0,2.4583333333333335,24
pad,pad_only,96,0.15,M2,False,0.875,0.0,1.0,2.68125,160
pad,pad_only,96,0.15,M3,False,0.9736842105263158,0.013157894736842105,0.9868421052631579,2.8815789473684212,76
pad,pad_only,96,0.15,B,False,0.9130434782608695,,0.6086956521739131,2.260869565217391,23
pad,primary,96,0.15,M1,False,0.875,0.0,1.0,1.9166666666666667,24
pad,primary,96,0.15,M2,False,0.8625,0.0,1.0,2.875,160
pad,primary,96,0.15,M3,False,0.8947368421052632,0.0,1.0,2.9210526315789473,76
pad,primary,96,0.15,B,False,0.9130434782608695,,0.9565217391304348,2.782608695652174,23
hiba,pad_only,96,0.05,M1,False,0.8823529411764706,0.0,1.0,6.470588235294118,17
hiba,pad_only,96,0.05,M2,False,0.9745762711864406,0.0,1.0,7.02542372881356,118
hiba,pad_only,96,0.05,M3,False,1.0,0.0,1.0,7.333333333333333,18
hiba,pad_only,96,0.05,B,False,0.954248366013072,,1.0,6.980392156862745,153
hiba,primary,96,0.05,M1,False,0.9411764705882353,0.0,1.0,6.529411764705882,17
hiba,primary,96,0.05,M2,False,0.923728813559322,0.0,1.0,6.4576271186440675,118
hiba,primary,96,0.05,M3,False,0.9444444444444444,0.0,1.0,6.0,18
hiba,primary,96,0.05,B,False,0.9934640522875817,,1.0,5.34640522875817,153
hiba,pad_only,96,0.1,M1,False,0.8235294117647058,0.0,1.0,5.882352941176471,17
hiba,pad_only,96,0.1,M2,False,0.8898305084745762,0.0,1.0,6.169491525423729,118
hiba,pad_only,96,0.1,M3,False,0.8888888888888888,0.0,1.0,5.944444444444445,18
hiba,pad_only,96,0.1,B,False,0.954248366013072,,1.0,5.633986928104576,153
hiba,primary,96,0.1,M1,False,0.9411764705882353,0.0,1.0,5.470588235294118,17
hiba,primary,96,0.1,M2,False,0.8813559322033898,0.0,1.0,4.9491525423728815,118
hiba,primary,96,0.1,M3,False,0.8888888888888888,0.0,1.0,4.888888888888889,18
hiba,primary,96,0.1,B,False,0.9411764705882353,,1.0,3.934640522875817,153
hiba,pad_only,96,0.15,M1,False,0.8235294117647058,0.058823529411764705,0.9411764705882353,4.9411764705882355,17
hiba,pad_only,96,0.15,M2,False,0.8559322033898306,0.00847457627118644,0.9915254237288136,4.720338983050848,118
hiba,pad_only,96,0.15,M3,False,0.8333333333333334,0.05555555555555555,0.9444444444444444,4.277777777777778,18
hiba,pad_only,96,0.15,B,False,0.8888888888888888,,1.0,4.3202614379084965,153
hiba,primary,96,0.15,M1,False,0.8823529411764706,0.0,1.0,4.411764705882353,17
hiba,primary,96,0.15,M2,False,0.8135593220338984,0.025423728813559324,0.9745762711864406,3.889830508474576,118
hiba,primary,96,0.15,M3,False,0.8888888888888888,0.0,1.0,4.166666666666667,18
hiba,primary,96,0.15,B,False,0.8888888888888888,,0.9215686274509803,2.947712418300654,153
pad,pad_only,97,0.05,M1,False,1.0,0.0,1.0,3.757575757575758,33
pad,pad_only,97,0.05,M2,False,0.9607843137254902,0.0,1.0,3.4640522875816995,153
pad,pad_only,97,0.05,M3,False,0.9512195121951219,0.0,1.0,3.268292682926829,82
pad,pad_only,97,0.05,B,False,0.8333333333333334,,0.8333333333333334,3.1666666666666665,12
pad,primary,97,0.05,M1,False,0.9393939393939394,0.0,1.0,3.727272727272727,33
pad,primary,97,0.05,M2,False,0.9738562091503268,0.0,1.0,3.542483660130719,153
pad,primary,97,0.05,M3,False,0.9878048780487805,0.0,1.0,3.658536585365854,82
pad,primary,97,0.05,B,False,0.8333333333333334,,1.0,3.5,12
pad,pad_only,97,0.1,M1,False,0.9393939393939394,0.0,1.0,2.909090909090909,33
pad,pad_only,97,0.1,M2,False,0.9215686274509803,0.0,1.0,2.9019607843137254,153
pad,pad_only,97,0.1,M3,False,0.8902439024390244,0.0,1.0,2.707317073170732,82
pad,pad_only,97,0.1,B,False,0.6666666666666666,,0.8333333333333334,2.75,12
pad,primary,97,0.1,M1,False,0.7575757575757576,0.0,1.0,2.5454545454545454,33
pad,primary,97,0.1,M2,False,0.934640522875817,0.0,1.0,3.281045751633987,153
pad,primary,97,0.1,M3,False,0.8780487804878049,0.0,1.0,2.792682926829268,82
pad,primary,97,0.1,B,False,0.8333333333333334,,0.9166666666666666,3.0833333333333335,12
pad,pad_only,97,0.15,M1,False,0.9090909090909091,0.0,1.0,2.696969696969697,33
pad,pad_only,97,0.15,M2,False,0.8627450980392157,0.0,1.0,2.4444444444444446,153
pad,pad_only,97,0.15,M3,False,0.8780487804878049,0.0,1.0,2.5853658536585367,82
pad,pad_only,97,0.15,B,False,0.6666666666666666,,0.8333333333333334,2.5,12
pad,primary,97,0.15,M1,False,0.696969696969697,0.0,1.0,2.0303030303030303,33
pad,primary,97,0.15,M2,False,0.8888888888888888,0.0,1.0,2.888888888888889,153
pad,primary,97,0.15,M3,False,0.8048780487804879,0.012195121951219513,0.9878048780487805,2.3902439024390243,82
pad,primary,97,0.15,B,False,0.6666666666666666,,0.8333333333333334,2.1666666666666665,12
hiba,pad_only,97,0.05,M1,False,0.9565217391304348,0.0,1.0,7.217391304347826,23
hiba,pad_only,97,0.05,M2,False,0.9827586206896551,0.0,1.0,7.189655172413793,116
hiba,pad_only,97,0.05,M3,False,1.0,0.0,1.0,7.25,8
hiba,pad_only,97,0.05,B,False,0.9747474747474747,,1.0,7.196969696969697,198
hiba,primary,97,0.05,M1,False,1.0,0.0,1.0,5.739130434782608,23
hiba,primary,97,0.05,M2,False,0.9396551724137931,0.0,1.0,5.663793103448276,116
hiba,primary,97,0.05,M3,False,1.0,0.0,1.0,5.75,8
hiba,primary,97,0.05,B,False,0.9292929292929293,,0.9949494949494949,4.732323232323233,198
hiba,pad_only,97,0.1,M1,False,0.9130434782608695,0.0,1.0,5.217391304347826,23
hiba,pad_only,97,0.1,M2,False,0.9051724137931034,0.0,1.0,5.525862068965517,116
hiba,pad_only,97,0.1,M3,False,1.0,0.0,1.0,6.125,8
hiba,pad_only,97,0.1,B,False,0.9191919191919192,,1.0,5.565656565656566,198
hiba,primary,97,0.1,M1,False,0.9130434782608695,0.0,1.0,4.130434782608695,23
hiba,primary,97,0.1,M2,False,0.8793103448275862,0.008620689655172414,0.9913793103448276,4.482758620689655,116
hiba,primary,97,0.1,M3,False,1.0,0.0,1.0,4.625,8
hiba,primary,97,0.1,B,False,0.9141414141414141,,0.8939393939393939,3.1363636363636362,198
hiba,pad_only,97,0.15,M1,False,0.9130434782608695,0.043478260869565216,0.9565217391304348,4.173913043478261,23
hiba,pad_only,97,0.15,M2,False,0.8448275862068966,0.017241379310344827,0.9827586206896551,4.224137931034483,116
hiba,pad_only,97,0.15,M3,False,0.875,0.125,0.875,3.875,8
hiba,pad_only,97,0.15,B,False,0.8484848484848485,,0.9646464646464646,3.5454545454545454,198
hiba,primary,97,0.15,M1,False,0.7391304347826086,0.043478260869565216,0.9565217391304348,3.260869565217391,23
hiba,primary,97,0.15,M2,False,0.8103448275862069,0.008620689655172414,0.9913793103448276,3.603448275862069,116
hiba,primary,97,0.15,M3,False,1.0,0.0,1.0,3.5,8
hiba,primary,97,0.15,B,False,0.8838383838383839,,0.696969696969697,2.3434343434343434,198
pad,pad_only,98,0.05,M1,False,1.0,0.0,1.0,6.375,32
pad,pad_only,98,0.05,M2,False,0.9401197604790419,0.0,1.0,5.982035928143713,167
pad,pad_only,98,0.05,M3,False,0.9420289855072463,0.0,1.0,6.159420289855072,69
pad,pad_only,98,0.05,B,False,1.0,,1.0,4.8125,16
pad,primary,98,0.05,M1,False,1.0,0.0,1.0,4.46875,32
pad,primary,98,0.05,M2,False,0.9520958083832335,0.0,1.0,3.9880239520958085,167
pad,primary,98,0.05,M3,False,0.9710144927536232,0.0,1.0,3.8550724637681157,69
pad,primary,98,0.05,B,False,1.0,,1.0,3.6875,16
pad,pad_only,98,0.1,M1,False,1.0,0.0,1.0,4.46875,32
pad,pad_only,98,0.1,M2,False,0.9041916167664671,0.011976047904191617,0.9880239520958084,4.407185628742515,167
pad,pad_only,98,0.1,M3,False,0.927536231884058,0.014492753623188406,0.9855072463768116,4.768115942028985,69
pad,pad_only,98,0.1,B,False,1.0,,1.0,3.3125,16
pad,primary,98,0.1,M1,False,1.0,0.0,1.0,4.375,32
pad,primary,98,0.1,M2,False,0.9341317365269461,0.0,1.0,3.754491017964072,167
pad,primary,98,0.1,M3,False,0.8840579710144928,0.0,1.0,3.289855072463768,69
pad,primary,98,0.1,B,False,1.0,,1.0,3.375,16
pad,pad_only,98,0.15,M1,False,1.0,0.0,1.0,2.96875,32
pad,pad_only,98,0.15,M2,False,0.8383233532934131,0.0,1.0,2.5269461077844313,167
pad,pad_only,98,0.15,M3,False,0.8840579710144928,0.014492753623188406,0.9855072463768116,2.6666666666666665,69
pad,pad_only,98,0.15,B,False,1.0,,0.75,2.375,16
pad,primary,98,0.15,M1,False,1.0,0.0,1.0,3.59375,32
pad,primary,98,0.15,M2,False,0.8922155688622755,0.0,1.0,2.910179640718563,167
pad,primary,98,0.15,M3,False,0.8260869565217391,0.0,1.0,2.5942028985507246,69
pad,primary,98,0.15,B,False,0.9375,,1.0,2.9375,16
hiba,pad_only,98,0.05,M1,False,1.0,0.0,1.0,7.8,10
hiba,pad_only,98,0.05,M2,False,0.936,0.0,1.0,6.608,125
hiba,pad_only,98,0.05,M3,False,1.0,0.0,1.0,7.076923076923077,13
hiba,pad_only,98,0.05,B,False,0.9808612440191388,,1.0,6.755980861244019,209
hiba,primary,98,0.05,M1,False,0.9,0.0,1.0,5.5,10
hiba,primary,98,0.05,M2,False,0.984,0.0,1.0,5.744,125
hiba,primary,98,0.05,M3,False,1.0,0.0,1.0,6.153846153846154,13
hiba,primary,98,0.05,B,False,0.937799043062201,,1.0,5.239234449760765,209
hiba,pad_only,98,0.1,M1,False,0.9,0.0,1.0,7.2,10
hiba,pad_only,98,0.1,M2,False,0.912,0.0,1.0,6.368,125
hiba,pad_only,98,0.1,M3,False,1.0,0.0,1.0,6.769230769230769,13
hiba,pad_only,98,0.1,B,False,0.9808612440191388,,1.0,6.435406698564593,209
hiba,primary,98,0.1,M1,False,0.9,0.0,1.0,4.7,10
hiba,primary,98,0.1,M2,False,0.936,0.0,1.0,4.712,125
hiba,primary,98,0.1,M3,False,1.0,0.0,1.0,5.153846153846154,13
hiba,primary,98,0.1,B,False,0.9234449760765551,,0.9617224880382775,3.8660287081339715,209
hiba,pad_only,98,0.15,M1,False,0.9,0.0,1.0,5.4,10
hiba,pad_only,98,0.15,M2,False,0.88,0.008,0.992,4.984,125
hiba,pad_only,98,0.15,M3,False,1.0,0.0,1.0,4.538461538461538,13
hiba,pad_only,98,0.15,B,False,0.9425837320574163,,0.9808612440191388,4.502392344497608,209
hiba,primary,98,0.15,M1,False,0.9,0.0,1.0,4.2,10
hiba,primary,98,0.15,M2,False,0.92,0.008,0.992,3.944,125
hiba,primary,98,0.15,M3,False,1.0,0.0,1.0,4.538461538461538,13
hiba,primary,98,0.15,B,False,0.9138755980861244,,0.84688995215311,3.1626794258373208,209
pad,pad_only,99,0.05,M1,True,1.0,0.0,1.0,7.2682926829268295,41
pad,pad_only,99,0.05,M2,False,0.9305555555555556,0.0,1.0,6.069444444444445,144
pad,pad_only,99,0.05,M3,False,0.9722222222222222,0.0,1.0,6.152777777777778,72
pad,pad_only,99,0.05,B,False,1.0,,1.0,5.285714285714286,14
pad,primary,99,0.05,M1,True,1.0,0.0,1.0,4.951219512195122,41
pad,primary,99,0.05,M2,False,0.9513888888888888,0.0,1.0,3.9722222222222223,144
pad,primary,99,0.05,M3,False,0.9305555555555556,0.0,1.0,3.9583333333333335,72
pad,primary,99,0.05,B,False,1.0,,1.0,4.0,14
pad,pad_only,99,0.1,M1,False,0.926829268292683,0.0,1.0,4.7073170731707314,41
pad,pad_only,99,0.1,M2,False,0.8541666666666666,0.020833333333333332,0.9791666666666666,4.229166666666667,144
