variant,draw,alpha,modality,n,n_mal,coverage,set_size,miss,release,referral
derm_only_for_mixed,86,0.15,clin,22,19,0.6818181818181818,2.590909090909091,0.05263157894736842,0.0,0.9545454545454546
derm_only_for_mixed,86,0.15,both,94,67,0.8617021276595744,3.595744680851064,0.0,0.0,1.0
derm_only_for_mixed,86,0.15,all,423,161,0.8983451536643026,2.817966903073286,0.012422360248447204,0.3015267175572519,0.8085106382978723
averaged,87,0.05,derm,209,84,0.9856459330143541,6.253588516746412,0.0,0.0,1.0
averaged,87,0.05,clin,19,14,0.8421052631578947,6.2631578947368425,0.0,0.0,1.0
averaged,87,0.05,both,90,65,0.9555555555555556,6.4,0.0,0.0,1.0
averaged,87,0.05,all,318,163,0.9685534591194969,6.29559748427673,0.0,0.0,1.0
derm_only_for_mixed,87,0.05,derm,209,84,0.9665071770334929,5.30622009569378,0.0,0.0,1.0
derm_only_for_mixed,87,0.05,clin,19,14,0.7894736842105263,5.157894736842105,0.0,0.0,1.0
derm_only_for_mixed,87,0.05,both,90,65,0.9777777777777777,5.977777777777778,0.0,0.0,1.0
derm_only_for_mixed,87,0.05,all,318,163,0.9591194968553459,5.487421383647798,0.0,0.0,1.0
averaged,87,0.1,derm,209,84,0.9617224880382775,4.45933014354067,0.0,0.024,0.9856459330143541
averaged,87,0.1,clin,19,14,0.7894736842105263,4.2105263157894735,0.0,0.0,1.0
averaged,87,0.1,both,90,65,0.8888888888888888,4.544444444444444,0.0,0.0,1.0
averaged,87,0.1,all,318,163,0.9308176100628931,4.468553459119497,0.0,0.01935483870967742,0.9905660377358491
derm_only_for_mixed,87,0.1,derm,209,84,0.9473684210526315,4.043062200956938,0.0,0.072,0.9569377990430622
derm_only_for_mixed,87,0.1,clin,19,14,0.7368421052631579,3.8947368421052633,0.0,0.0,1.0
derm_only_for_mixed,87,0.1,both,90,65,0.9222222222222223,4.7444444444444445,0.0,0.0,1.0
derm_only_for_mixed,87,0.1,all,318,163,0.9276729559748428,4.232704402515723,0.0,0.05806451612903226,0.9716981132075472
averaged,87,0.15,derm,209,84,0.9282296650717703,3.4832535885167464,0.0,0.12,0.9282296650717703
averaged,87,0.15,clin,19,14,0.6842105263157895,3.3684210526315788,0.0,0.0,1.0
averaged,87,0.15,both,90,65,0.8555555555555555,3.8,0.0,0.0,1.0
averaged,87,0.15,all,318,163,0.8930817610062893,3.5660377358490565,0.0,0.0967741935483871,0.9528301886792453
derm_only_for_mixed,87,0.15,derm,209,84,0.9186602870813397,3.3157894736842106,0.0,0.144,0.9138755980861244
derm_only_for_mixed,87,0.15,clin,19,14,0.6842105263157895,3.210526315789474,0.0,0.0,1.0
derm_only_for_mixed,87,0.15,both,90,65,0.8666666666666667,4.011111111111111,0.0,0.0,1.0
derm_only_for_mixed,87,0.15,all,318,163,0.889937106918239,3.506289308176101,0.0,0.11612903225806452,0.9433962264150944
averaged,88,0.05,derm,193,66,1.0,5.953367875647668,0.0,0.0,1.0
averaged,88,0.05,clin,21,16,0.9523809523809523,5.761904761904762,0.0,0.0,1.0
averaged,88,0.05,both,92,59,0.9130434782608695,6.0,0.0,0.0,1.0
averaged,88,0.05,all,306,141,0.9705882352941176,5.954248366013072,0.0,0.0,1.0
derm_only_for_mixed,88,0.05,derm,193,66,0.9792746113989638,4.932642487046632,0.0,0.0,1.0
derm_only_for_mixed,88,0.05,clin,21,16,0.9047619047619048,4.761904761904762,0.0,0.0,1.0
derm_only_for_mixed,88,0.05,both,92,59,0.967391304347826,5.489130434782608,0.0,0.0,1.0
derm_only_for_mixed,88,0.05,all,306,141,0.9705882352941176,5.088235294117647,0.0,0.0,1.0
averaged,88,0.1,derm,193,66,0.9430051813471503,3.860103626943005,0.0,0.09448818897637795,0.9378238341968912
averaged,88,0.1,clin,21,16,0.8571428571428571,4.095238095238095,0.0625,0.0,0.9523809523809523
averaged,88,0.1,both,92,59,0.8804347826086957,4.1521739130434785,0.0,0.0,1.0
averaged,88,0.1,all,306,141,0.9183006535947712,3.9640522875816995,0.0070921985815602835,0.07272727272727272,0.9575163398692811
derm_only_for_mixed,88,0.1,derm,193,66,0.927461139896373,3.5854922279792745,0.0,0.12598425196850394,0.917098445595855
derm_only_for_mixed,88,0.1,clin,21,16,0.8571428571428571,3.857142857142857,0.0625,0.0,0.9523809523809523
derm_only_for_mixed,88,0.1,both,92,59,0.8913043478260869,4.130434782608695,0.0,0.0,1.0
derm_only_for_mixed,88,0.1,all,306,141,0.9117647058823529,3.7679738562091503,0.0070921985815602835,0.09696969696969697,0.9444444444444444
averaged,88,0.15,derm,193,66,0.9067357512953368,3.150259067357513,0.015151515151515152,0.1732283464566929,0.8808290155440415
averaged,88,0.15,clin,21,16,0.8095238095238095,3.2857142857142856,0.0625,0.0,0.9523809523809523
averaged,88,0.15,both,92,59,0.8586956521739131,3.5760869565217392,0.01694915254237288,0.0,0.9891304347826086
averaged,88,0.15,all,306,141,0.8856209150326797,3.287581699346405,0.02127659574468085,0.13333333333333333,0.9183006535947712
derm_only_for_mixed,88,0.15,derm,193,66,0.8963730569948186,2.937823834196891,0.0,0.2125984251968504,0.8601036269430051
derm_only_for_mixed,88,0.15,clin,21,16,0.7619047619047619,3.0952380952380953,0.0625,0.0,0.9523809523809523
derm_only_for_mixed,88,0.15,both,92,59,0.8695652173913043,3.5217391304347827,0.0,0.030303030303030304,0.9891304347826086
derm_only_for_mixed,88,0.15,all,306,141,0.8790849673202614,3.1241830065359477,0.0070921985815602835,0.1696969696969697,0.9052287581699346
averaged,89,0.05,derm,239,92,0.9748953974895398,5.899581589958159,0.0,0.0,1.0
averaged,89,0.05,clin,13,10,0.9230769230769231,4.846153846153846,0.0,0.0,1.0
averaged,89,0.05,both,76,46,0.9342105263157895,5.723684210526316,0.0,0.0,1.0
averaged,89,0.05,all,328,148,0.9634146341463414,5.817073170731708,0.0,0.0,1.0
derm_only_for_mixed,89,0.05,derm,239,92,0.9707112970711297,4.811715481171548,0.0,0.05442176870748299,0.9665271966527197
derm_only_for_mixed,89,0.05,clin,13,10,0.8461538461538461,4.076923076923077,0.0,0.0,1.0
derm_only_for_mixed,89,0.05,both,76,46,0.9868421052631579,5.552631578947368,0.0,0.0,1.0
derm_only_for_mixed,89,0.05,all,328,148,0.9695121951219512,4.954268292682927,0.0,0.044444444444444446,0.975609756097561
averaged,89,0.1,derm,239,92,0.9497907949790795,4.2092050209205025,0.0,0.10204081632653061,0.9372384937238494
averaged,89,0.1,clin,13,10,0.7692307692307693,3.230769230769231,0.0,0.0,1.0
averaged,89,0.1,both,76,46,0.8947368421052632,4.302631578947368,0.0,0.0,1.0
averaged,89,0.1,all,328,148,0.9298780487804879,4.192073170731708,0.0,0.08333333333333333,0.9542682926829268
derm_only_for_mixed,89,0.1,derm,239,92,0.9288702928870293,3.8242677824267783,0.021739130434782608,0.14285714285714285,0.9037656903765691
derm_only_for_mixed,89,0.1,clin,13,10,0.7692307692307693,2.923076923076923,0.0,0.0,1.0
derm_only_for_mixed,89,0.1,both,76,46,0.9473684210526315,4.473684210526316,0.0,0.0,1.0
derm_only_for_mixed,89,0.1,all,328,148,0.926829268292683,3.9390243902439024,0.013513513513513514,0.11666666666666667,0.9298780487804879
averaged,89,0.15,derm,239,92,0.9163179916317992,3.4728033472803346,0.021739130434782608,0.1836734693877551,0.8786610878661087
averaged,89,0.15,clin,13,10,0.7692307692307693,2.5384615384615383,0.0,0.0,1.0
averaged,89,0.15,both,76,46,0.868421052631579,3.6447368421052633,0.0,0.06666666666666667,0.9736842105263158
averaged,89,0.15,all,328,148,0.899390243902439,3.475609756097561,0.013513513513513514,0.16111111111111112,0.9054878048780488
derm_only_for_mixed,89,0.15,derm,239,92,0.8870292887029289,2.9748953974895396,0.021739130434782608,0.25170068027210885,0.8368200836820083
derm_only_for_mixed,89,0.15,clin,13,10,0.6923076923076923,2.3076923076923075,0.0,0.0,1.0
derm_only_for_mixed,89,0.15,both,76,46,0.868421052631579,3.5526315789473686,0.0,0.0,1.0
derm_only_for_mixed,89,0.15,all,328,148,0.875,3.082317073170732,0.013513513513513514,0.20555555555555555,0.8810975609756098
averaged,90,0.05,derm,242,83,0.9834710743801653,5.917355371900826,0.0,0.0,1.0
averaged,90,0.05,clin,11,7,0.9090909090909091,6.545454545454546,0.0,0.0,1.0
averaged,90,0.05,both,85,63,0.9058823529411765,5.882352941176471,0.0,0.0,1.0
averaged,90,0.05,all,338,153,0.9615384615384616,5.928994082840236,0.0,0.0,1.0
derm_only_for_mixed,90,0.05,derm,242,83,0.9752066115702479,4.7190082644628095,0.0,0.018867924528301886,0.987603305785124
derm_only_for_mixed,90,0.05,clin,11,7,0.8181818181818182,4.636363636363637,0.0,0.0,1.0
derm_only_for_mixed,90,0.05,both,85,63,0.9647058823529412,5.129411764705883,0.0,0.0,1.0
derm_only_for_mixed,90,0.05,all,338,153,0.9674556213017751,4.819526627218935,0.0,0.016216216216216217,0.9911242603550295
averaged,90,0.1,derm,242,83,0.9710743801652892,4.285123966942149,0.0,0.025157232704402517,0.9834710743801653
averaged,90,0.1,clin,11,7,0.8181818181818182,4.0,0.0,0.0,1.0
averaged,90,0.1,both,85,63,0.8823529411764706,4.258823529411765,0.0,0.0,1.0
averaged,90,0.1,all,338,153,0.9437869822485208,4.269230769230769,0.0,0.021621621621621623,0.9881656804733728
derm_only_for_mixed,90,0.1,derm,242,83,0.9421487603305785,3.979338842975207,0.0,0.06289308176100629,0.9586776859504132
derm_only_for_mixed,90,0.1,clin,11,7,0.8181818181818182,3.727272727272727,0.0,0.0,1.0
derm_only_for_mixed,90,0.1,both,85,63,0.9294117647058824,4.364705882352941,0.0,0.0,1.0
derm_only_for_mixed,90,0.1,all,338,153,0.9349112426035503,4.068047337278107,0.0,0.05405405405405406,0.9704142011834319
averaged,90,0.15,derm,242,83,0.9256198347107438,3.6818181818181817,0.0,0.06918238993710692,0.9545454545454546
averaged,90,0.15,clin,11,7,0.8181818181818182,3.090909090909091,0.0,0.0,1.0
averaged,90,0.15,both,85,63,0.8705882352941177,3.611764705882353,0.0,0.0,1.0
averaged,90,0.15,all,338,153,0.908284023668639,3.6449704142011834,0.0,0.05945945945945946,0.9674556213017751
derm_only_for_mixed,90,0.15,derm,242,83,0.9214876033057852,3.409090909090909,0.0,0.12578616352201258,0.9173553719008265
derm_only_for_mixed,90,0.15,clin,11,7,0.8181818181818182,2.727272727272727,0.0,0.0,1.0
derm_only_for_mixed,90,0.15,both,85,63,0.8705882352941177,3.764705882352941,0.0,0.09090909090909091,0.9764705882352941
derm_only_for_mixed,90,0.15,all,338,153,0.9053254437869822,3.4763313609467454,0.0,0.11891891891891893,0.9349112426035503
averaged,91,0.05,derm,260,78,0.9807692307692307,6.042307692307692,0.0,0.0,1.0
averaged,91,0.05,clin,19,12,0.9473684210526315,5.894736842105263,0.0,0.0,1.0
averaged,91,0.05,both,87,57,0.9425287356321839,6.275862068965517,0.0,0.0,1.0
averaged,91,0.05,all,366,147,0.9699453551912568,6.090163934426229,0.0,0.0,1.0
derm_only_for_mixed,91,0.05,derm,260,78,0.9615384615384616,4.611538461538461,0.0,0.027472527472527472,0.9807692307692307
derm_only_for_mixed,91,0.05,clin,19,12,0.8947368421052632,4.526315789473684,0.0,0.0,1.0
derm_only_for_mixed,91,0.05,both,87,57,0.9770114942528736,5.494252873563219,0.0,0.0,1.0
derm_only_for_mixed,91,0.05,all,366,147,0.9617486338797814,4.816939890710382,0.0,0.0228310502283105,0.9863387978142076
averaged,91,0.1,derm,260,78,0.9461538461538461,4.015384615384615,0.038461538461538464,0.04395604395604396,0.9576923076923077
averaged,91,0.1,clin,19,12,0.8947368421052632,4.2105263157894735,0.0,0.0,1.0
averaged,91,0.1,both,87,57,0.9080459770114943,4.379310344827586,0.0,0.0,1.0
averaged,91,0.1,all,366,147,0.9344262295081968,4.112021857923497,0.02040816326530612,0.0365296803652968,0.9699453551912568
derm_only_for_mixed,91,0.1,derm,260,78,0.9230769230769231,3.4653846153846155,0.038461538461538464,0.13736263736263737,0.8923076923076924
derm_only_for_mixed,91,0.1,clin,19,12,0.8947368421052632,3.8947368421052633,0.0,0.0,1.0
derm_only_for_mixed,91,0.1,both,87,57,0.9080459770114943,4.425287356321839,0.0,0.0,1.0
derm_only_for_mixed,91,0.1,all,366,147,0.9180327868852459,3.7158469945355193,0.02040816326530612,0.1141552511415525,0.9234972677595629
averaged,91,0.15,derm,260,78,0.9076923076923077,3.1192307692307693,0.038461538461538464,0.15384615384615385,0.8807692307692307
averaged,91,0.15,clin,19,12,0.8421052631578947,3.4210526315789473,0.0,0.0,1.0
averaged,91,0.15,both,87,57,0.8735632183908046,3.7471264367816093,0.017543859649122806,0.0,0.9885057471264368
averaged,91,0.15,all,366,147,0.8961748633879781,3.2841530054644807,0.027210884353741496,0.1278538812785388,0.912568306010929
derm_only_for_mixed,91,0.15,derm,260,78,0.8961538461538462,2.7884615384615383,0.038461538461538464,0.24725274725274726,0.8153846153846154
derm_only_for_mixed,91,0.15,clin,19,12,0.8421052631578947,3.1052631578947367,0.0,0.0,1.0
derm_only_for_mixed,91,0.15,both,87,57,0.8735632183908046,3.6436781609195403,0.0,0.03333333333333333,0.9885057471264368
derm_only_for_mixed,91,0.15,all,366,147,0.8879781420765027,3.0081967213114753,0.02040816326530612,0.2100456621004566,0.8661202185792349
averaged,92,0.05,derm,289,80,1.0,6.311418685121107,0.0,0.0,1.0
averaged,92,0.05,clin,16,10,0.9375,6.3125,0.0,0.0,1.0
averaged,92,0.05,both,87,64,0.9770114942528736,6.666666666666667,0.0,0.0,1.0
averaged,92,0.05,all,392,154,0.9923469387755102,6.39030612244898,0.0,0.0,1.0
derm_only_for_mixed,92,0.05,derm,289,80,0.986159169550173,5.110726643598616,0.0,0.0,1.0
derm_only_for_mixed,92,0.05,clin,16,10,0.9375,5.125,0.0,0.0,1.0
derm_only_for_mixed,92,0.05,both,87,64,1.0,6.126436781609195,0.0,0.0,1.0
derm_only_for_mixed,92,0.05,all,392,154,0.9872448979591837,5.336734693877551,0.0,0.0,1.0
averaged,92,0.1,derm,289,80,0.9757785467128027,4.529411764705882,0.0125,0.004784688995215311,0.9930795847750865
averaged,92,0.1,clin,16,10,0.875,4.4375,0.0,0.0,1.0
averaged,92,0.1,both,87,64,0.9425287356321839,4.7011494252873565,0.0,0.0,1.0
averaged,92,0.1,all,392,154,0.9642857142857143,4.563775510204081,0.006493506493506494,0.004201680672268907,0.9948979591836735
derm_only_for_mixed,92,0.1,derm,289,80,0.972318339100346,4.013840830449827,0.025,0.05741626794258373,0.9515570934256056
derm_only_for_mixed,92,0.1,clin,16,10,0.875,4.1875,0.0,0.0,1.0
derm_only_for_mixed,92,0.1,both,87,64,0.9770114942528736,4.850574712643678,0.0,0.0,1.0
derm_only_for_mixed,92,0.1,all,392,154,0.9693877551020408,4.206632653061225,0.012987012987012988,0.05042016806722689,0.9642857142857143
averaged,92,0.15,derm,289,80,0.972318339100346,3.7716262975778547,0.025,0.07655502392344497,0.9377162629757786
averaged,92,0.15,clin,16,10,0.875,3.6875,0.0,0.0,1.0
averaged,92,0.15,both,87,64,0.9310344827586207,3.954022988505747,0.0,0.043478260869565216,0.9885057471264368
averaged,92,0.15,all,392,154,0.9591836734693877,3.808673469387755,0.012987012987012988,0.07142857142857142,0.951530612244898
derm_only_for_mixed,92,0.15,derm,289,80,0.9619377162629758,3.3044982698961936,0.025,0.20095693779904306,0.8477508650519031
derm_only_for_mixed,92,0.15,clin,16,10,0.875,3.375,0.0,0.0,1.0
derm_only_for_mixed,92,0.15,both,87,64,0.9310344827586207,4.057471264367816,0.0,0.0,1.0
derm_only_for_mixed,92,0.15,all,392,154,0.951530612244898,3.4744897959183674,0.012987012987012988,0.17647058823529413,0.8877551020408163
averaged,93,0.05,derm,241,86,0.983402489626556,5.842323651452282,0.0,0.0,1.0
averaged,93,0.05,clin,15,8,1.0,4.866666666666666,0.0,0.0,1.0
averaged,93,0.05,both,77,51,0.8961038961038961,5.87012987012987,0.0,0.0,1.0
averaged,93,0.05,all,333,145,0.963963963963964,5.804804804804805,0.0,0.0,1.0
derm_only_for_mixed,93,0.05,derm,241,86,0.975103734439834,5.128630705394191,0.011627906976744186,0.012903225806451613,0.9875518672199171
derm_only_for_mixed,93,0.05,clin,15,8,1.0,4.266666666666667,0.0,0.0,1.0
derm_only_for_mixed,93,0.05,both,77,51,0.961038961038961,5.9480519480519485,0.0,0.0,1.0
derm_only_for_mixed,93,0.05,all,333,145,0.972972972972973,5.2792792792792795,0.006896551724137931,0.010638297872340425,0.990990990990991
averaged,93,0.1,derm,241,86,0.950207468879668,4.161825726141079,0.023255813953488372,0.05161290322580645,0.9585062240663901
averaged,93,0.1,clin,15,8,0.8666666666666667,3.466666666666667,0.125,0.0,0.9333333333333333
averaged,93,0.1,both,77,51,0.8441558441558441,4.0519480519480515,0.0,0.0,1.0
averaged,93,0.1,all,333,145,0.9219219219219219,4.105105105105105,0.020689655172413793,0.0425531914893617,0.9669669669669669
derm_only_for_mixed,93,0.1,derm,241,86,0.946058091286307,3.987551867219917,0.023255813953488372,0.0967741935483871,0.9294605809128631
derm_only_for_mixed,93,0.1,clin,15,8,0.8666666666666667,3.3333333333333335,0.125,0.0,0.9333333333333333
derm_only_for_mixed,93,0.1,both,77,51,0.935064935064935,4.623376623376624,0.0,0.038461538461538464,0.987012987012987
derm_only_for_mixed,93,0.1,all,333,145,0.93993993993994,4.105105105105105,0.020689655172413793,0.0851063829787234,0.9429429429429429
averaged,93,0.15,derm,241,86,0.921161825726141,3.3029045643153525,0.023255813953488372,0.15483870967741936,0.8921161825726142
averaged,93,0.15,clin,15,8,0.7333333333333333,2.7333333333333334,0.125,0.0,0.9333333333333333
averaged,93,0.15,both,77,51,0.8311688311688312,3.5714285714285716,0.0,0.07692307692307693,0.974025974025974
averaged,93,0.15,all,333,145,0.8918918918918919,3.339339339339339,0.020689655172413793,0.13829787234042554,0.9129129129129129
derm_only_for_mixed,93,0.15,derm,241,86,0.9128630705394191,3.120331950207469,0.023255813953488372,0.24516129032258063,0.8340248962655602
derm_only_for_mixed,93,0.15,clin,15,8,0.6666666666666666,2.6666666666666665,0.125,0.0,0.9333333333333333
derm_only_for_mixed,93,0.15,both,77,51,0.8831168831168831,3.7012987012987013,0.0,0.07692307692307693,0.974025974025974
derm_only_for_mixed,93,0.15,all,333,145,0.8948948948948949,3.234234234234234,0.020689655172413793,0.2127659574468085,0.8708708708708709
averaged,94,0.05,derm,227,89,0.9823788546255506,5.753303964757709,0.0,0.0,1.0
averaged,94,0.05,clin,15,12,0.8666666666666667,5.0,0.0,0.0,1.0
averaged,94,0.05,both,74,45,0.9054054054054054,6.04054054054054,0.0,0.0,1.0
averaged,94,0.05,all,316,146,0.9588607594936709,5.784810126582278,0.0,0.0,1.0
derm_only_for_mixed,94,0.05,derm,227,89,0.9779735682819384,4.814977973568282,0.0,0.021739130434782608,0.986784140969163
derm_only_for_mixed,94,0.05,clin,15,12,0.8,4.2,0.0,0.0,1.0
derm_only_for_mixed,94,0.05,both,74,45,0.9864864864864865,5.635135135135135,0.0,0.0,1.0
derm_only_for_mixed,94,0.05,all,316,146,0.9715189873417721,4.977848101265823,0.0,0.01764705882352941,0.990506329113924
averaged,94,0.1,derm,227,89,0.9515418502202643,4.185022026431718,0.0,0.07971014492753623,0.9515418502202643
averaged,94,0.1,clin,15,12,0.8,3.8,0.0,0.0,1.0
averaged,94,0.1,both,74,45,0.8918918918918919,4.554054054054054,0.0,0.0,1.0
averaged,94,0.1,all,316,146,0.930379746835443,4.253164556962025,0.0,0.06470588235294118,0.9651898734177216
derm_only_for_mixed,94,0.1,derm,227,89,0.9383259911894273,3.7444933920704844,0.0,0.14492753623188406,0.9118942731277533
derm_only_for_mixed,94,0.1,clin,15,12,0.8,3.466666666666667,0.0,0.0,1.0
derm_only_for_mixed,94,0.1,both,74,45,0.9459459459459459,4.702702702702703,0.0,0.034482758620689655,0.9864864864864865
derm_only_for_mixed,94,0.1,all,316,146,0.9335443037974683,3.9556962025316458,0.0,0.12352941176470589,0.9335443037974683
averaged,94,0.15,derm,227,89,0.8986784140969163,3.039647577092511,0.011235955056179775,0.17391304347826086,0.8898678414096917
averaged,94,0.15,clin,15,12,0.6,2.8,0.08333333333333333,0.0,0.9333333333333333
averaged,94,0.15,both,74,45,0.7972972972972973,3.5675675675675675,0.044444444444444446,0.0,0.972972972972973
averaged,94,0.15,all,316,146,0.8607594936708861,3.151898734177215,0.0273972602739726,0.1411764705882353,0.9113924050632911
derm_only_for_mixed,94,0.15,derm,227,89,0.8898678414096917,2.7753303964757707,0.0,0.2318840579710145,0.8590308370044053
derm_only_for_mixed,94,0.15,clin,15,12,0.6,2.6666666666666665,0.0,0.0,1.0
derm_only_for_mixed,94,0.15,both,74,45,0.7972972972972973,3.5675675675675675,0.0,0.034482758620689655,0.9864864864864865
derm_only_for_mixed,94,0.15,all,316,146,0.8544303797468354,2.9556962025316458,0.0,0.19411764705882353,0.8955696202531646
averaged,95,0.05,derm,199,95,0.9547738693467337,5.899497487437186,0.0,0.0,1.0
averaged,95,0.05,clin,15,10,0.9333333333333333,5.733333333333333,0.0,0.0,1.0
averaged,95,0.05,both,77,49,0.961038961038961,6.103896103896104,0.0,0.0,1.0
averaged,95,0.05,all,291,154,0.9553264604810997,5.945017182130584,0.0,0.0,1.0
derm_only_for_mixed,95,0.05,derm,199,95,0.9296482412060302,4.728643216080402,0.0,0.038461538461538464,0.9798994974874372
