cohort,draw,alpha,group,n_benign,benign_coverage,benign_referral,benign_set_size
pad,95,0.05,3,4,1.0,1.0,3.75
pad,95,0.05,4,2,1.0,1.0,6.0
pad,95,0.1,1,2,1.0,1.0,2.5
pad,95,0.1,2,6,1.0,0.8333333333333334,3.0
pad,95,0.1,3,4,1.0,1.0,3.75
pad,95,0.1,4,2,1.0,1.0,5.0
pad,95,0.15,1,2,1.0,1.0,2.5
pad,95,0.15,2,6,1.0,0.8333333333333334,2.8333333333333335
pad,95,0.15,3,4,0.75,1.0,3.25
pad,95,0.15,4,2,1.0,1.0,4.0
hiba,96,0.05,1,4,1.0,1.0,5.5
hiba,96,0.05,2,136,1.0,1.0,5.352941176470588
hiba,96,0.05,3,12,0.9166666666666666,1.0,5.083333333333333
hiba,96,0.05,4,1,1.0,1.0,7.0
hiba,96,0.1,1,4,1.0,1.0,4.5
hiba,96,0.1,2,136,0.9558823529411765,1.0,3.8970588235294117
hiba,96,0.1,3,12,0.75,1.0,3.9166666666666665
hiba,96,0.1,4,1,1.0,1.0,7.0
hiba,96,0.15,1,4,0.5,1.0,3.25
hiba,96,0.15,2,136,0.9264705882352942,0.9117647058823529,2.9044117647058822
hiba,96,0.15,3,12,0.6666666666666666,1.0,3.0833333333333335
hiba,96,0.15,4,1,0.0,1.0,6.0
pad,96,0.05,1,2,1.0,1.0,3.0
pad,96,0.05,2,9,1.0,1.0,3.7777777777777777
pad,96,0.05,3,9,1.0,1.0,3.111111111111111
pad,96,0.05,4,3,1.0,1.0,6.0
pad,96,0.1,1,2,1.0,1.0,3.0
pad,96,0.1,2,9,1.0,1.0,3.3333333333333335
pad,96,0.1,3,9,1.0,1.0,3.0
pad,96,0.1,4,3,1.0,1.0,4.333333333333333
pad,96,0.15,1,2,0.5,1.0,1.5
pad,96,0.15,2,9,1.0,0.8888888888888888,3.0
pad,96,0.15,3,9,0.8888888888888888,1.0,2.3333333333333335
pad,96,0.15,4,3,1.0,1.0,4.333333333333333
hiba,97,0.05,1,11,0.9090909090909091,1.0,5.181818181818182
hiba,97,0.05,2,86,0.872093023255814,1.0,4.674418604651163
hiba,97,0.05,3,100,0.98,0.99,4.72
hiba,97,0.05,4,1,1.0,1.0,6.0
hiba,97,0.1,1,11,0.8181818181818182,1.0,4.181818181818182
hiba,97,0.1,2,86,0.8604651162790697,0.9534883720930233,3.372093023255814
hiba,97,0.1,3,100,0.97,0.83,2.79
hiba,97,0.1,4,1,1.0,1.0,6.0
hiba,97,0.15,1,11,0.8181818181818182,1.0,3.4545454545454546
hiba,97,0.15,2,86,0.7906976744186046,0.8953488372093024,2.7093023255813953
hiba,97,0.15,3,100,0.97,0.49,1.88
hiba,97,0.15,4,1,1.0,1.0,5.0
pad,97,0.05,1,4,0.75,1.0,3.5
pad,97,0.05,2,5,0.8,1.0,3.2
pad,97,0.05,3,2,1.0,1.0,3.5
pad,97,0.05,4,1,1.0,1.0,5.0
pad,97,0.1,1,4,0.75,1.0,2.75
pad,97,0.1,2,5,0.8,0.8,3.0
pad,97,0.1,3,2,1.0,1.0,3.0
pad,97,0.1,4,1,1.0,1.0,5.0
pad,97,0.15,1,4,0.75,0.75,1.75
pad,97,0.15,2,5,0.4,0.8,2.4
pad,97,0.15,3,2,1.0,1.0,2.5
pad,97,0.15,4,1,1.0,1.0,2.0
hiba,98,0.05,1,9,1.0,1.0,4.111111111111111
hiba,98,0.05,2,102,0.8823529411764706,1.0,5.127450980392157
hiba,98,0.05,3,75,0.9866666666666667,1.0,5.0
hiba,98,0.05,4,23,1.0,1.0,6.956521739130435
hiba,98,0.1,1,9,1.0,1.0,3.7777777777777777
hiba,98,0.1,2,102,0.8529411764705882,0.9509803921568627,3.656862745098039
hiba,98,0.1,3,75,0.9866666666666667,0.96,3.4
hiba,98,0.1,4,23,1.0,1.0,6.3478260869565215
hiba,98,0.15,1,9,1.0,1.0,3.0
hiba,98,0.15,2,102,0.8333333333333334,0.8921568627450981,3.0098039215686274
hiba,98,0.15,3,75,0.9866666666666667,0.72,2.6
hiba,98,0.15,4,23,1.0,1.0,5.739130434782608
pad,98,0.05,1,2,1.0,1.0,3.0
pad,98,0.05,2,8,1.0,1.0,3.625
pad,98,0.05,3,5,1.0,1.0,3.6
pad,98,0.05,4,1,1.0,1.0,6.0
pad,98,0.1,1,2,1.0,1.0,3.0
pad,98,0.1,2,8,1.0,1.0,3.25
pad,98,0.1,3,5,1.0,1.0,3.2
pad,98,0.1,4,1,1.0,1.0,6.0
pad,98,0.15,1,2,0.5,1.0,2.0
pad,98,0.15,2,8,1.0,1.0,3.0
pad,98,0.15,3,5,1.0,1.0,3.0
pad,98,0.15,4,1,1.0,1.0,4.0
hiba,99,0.05,1,9,0.8888888888888888,1.0,5.555555555555555
hiba,99,0.05,2,136,0.9852941176470589,1.0,5.867647058823529
hiba,99,0.05,3,91,0.989010989010989,1.0,5.4945054945054945
hiba,99,0.05,4,2,1.0,1.0,7.0
hiba,99,0.1,1,9,0.8888888888888888,1.0,3.4444444444444446
hiba,99,0.1,2,136,0.9485294117647058,0.9926470588235294,3.801470588235294
hiba,99,0.1,3,91,0.978021978021978,0.9340659340659341,3.2857142857142856
hiba,99,0.1,4,2,1.0,1.0,6.0
hiba,99,0.15,1,9,0.7777777777777778,1.0,2.888888888888889
hiba,99,0.15,2,136,0.9117647058823529,0.9485294117647058,2.963235294117647
hiba,99,0.15,3,91,0.967032967032967,0.7692307692307693,2.5384615384615383
hiba,99,0.15,4,2,1.0,1.0,6.0
pad,99,0.05,1,1,1.0,1.0,5.0
pad,99,0.05,2,5,1.0,1.0,3.4
pad,99,0.05,3,6,1.0,1.0,3.6666666666666665
pad,99,0.05,4,2,1.0,1.0,6.0
pad,99,0.1,1,1,1.0,1.0,5.0
pad,99,0.1,2,5,1.0,1.0,3.0
pad,99,0.1,3,6,1.0,1.0,3.5
pad,99,0.1,4,2,1.0,1.0,4.0
pad,99,0.15,1,1,1.0,1.0,5.0
pad,99,0.15,2,5,1.0,1.0,3.0
pad,99,0.15,3,6,1.0,1.0,3.0
pad,99,0.15,4,2,1.0,1.0,3.0
