cohort,draw,alpha,stratum,coverage,n_test,referral
hiba,30,0.05,cov-SCC,0.9393939393939394,33,
hiba,30,0.05,sens-SCC,,33,1.0
hiba,30,0.1,cov-MEL,0.8653846153846154,52,
hiba,30,0.1,sens-MEL,,52,0.9423076923076923
hiba,30,0.1,cov-NV,0.9945054945054945,182,
hiba,30,0.1,cov-BCC,0.9655172413793104,58,
hiba,30,0.1,sens-BCC,,58,1.0
hiba,30,0.1,cov-AK,0.9166666666666666,12,
hiba,30,0.1,sens-AK,,12,1.0
hiba,30,0.1,cov-BKL,1.0,15,
hiba,30,0.1,cov-DF,0.38461538461538464,13,
hiba,30,0.1,cov-VASC,0.5,6,
hiba,30,0.1,cov-SCC,0.8181818181818182,33,
hiba,30,0.1,sens-SCC,,33,1.0
hiba,30,0.15,cov-MEL,0.8653846153846154,52,
hiba,30,0.15,sens-MEL,,52,0.9230769230769231
hiba,30,0.15,cov-NV,0.9725274725274725,182,
hiba,30,0.15,cov-BCC,0.9137931034482759,58,
hiba,30,0.15,sens-BCC,,58,0.9827586206896551
hiba,30,0.15,cov-AK,0.8333333333333334,12,
hiba,30,0.15,sens-AK,,12,1.0
hiba,30,0.15,cov-BKL,1.0,15,
hiba,30,0.15,cov-DF,0.23076923076923078,13,
hiba,30,0.15,cov-VASC,0.5,6,
hiba,30,0.15,cov-SCC,0.7272727272727273,33,
hiba,30,0.15,sens-SCC,,33,0.9696969696969697
pad,30,0.05,cov-MEL,1.0,12,
pad,30,0.05,sens-MEL,,12,1.0
pad,30,0.05,cov-NV,1.0,4,
pad,30,0.05,cov-BCC,0.9833333333333333,180,
pad,30,0.05,sens-BCC,,180,1.0
pad,30,0.05,cov-AK,0.9253731343283582,67,
pad,30,0.05,sens-AK,,67,1.0
pad,30,0.05,cov-BKL,1.0,7,
pad,30,0.05,cov-SCC,1.0,29,
pad,30,0.05,sens-SCC,,29,1.0
pad,30,0.1,cov-MEL,1.0,12,
pad,30,0.1,sens-MEL,,12,1.0
pad,30,0.1,cov-NV,1.0,4,
pad,30,0.1,cov-BCC,0.9166666666666666,180,
pad,30,0.1,sens-BCC,,180,1.0
pad,30,0.1,cov-AK,0.8507462686567164,67,
pad,30,0.1,sens-AK,,67,0.9850746268656716
pad,30,0.1,cov-BKL,1.0,7,
pad,30,0.1,cov-SCC,0.8620689655172413,29,
pad,30,0.1,sens-SCC,,29,1.0
pad,30,0.15,cov-MEL,1.0,12,
pad,30,0.15,sens-MEL,,12,1.0
pad,30,0.15,cov-NV,1.0,4,
pad,30,0.15,cov-BCC,0.8888888888888888,180,
pad,30,0.15,sens-BCC,,180,1.0
pad,30,0.15,cov-AK,0.8507462686567164,67,
pad,30,0.15,sens-AK,,67,1.0
pad,30,0.15,cov-BKL,1.0,7,
pad,30,0.15,cov-SCC,0.8620689655172413,29,
pad,30,0.15,sens-SCC,,29,1.0
hiba,31,0.05,cov-MEL,1.0,45,
hiba,31,0.05,sens-MEL,,45,1.0
hiba,31,0.05,cov-NV,1.0,135,
hiba,31,0.05,cov-BCC,1.0,69,
hiba,31,0.05,sens-BCC,,69,1.0
hiba,31,0.05,cov-AK,0.8,15,
hiba,31,0.05,sens-AK,,15,1.0
hiba,31,0.05,cov-BKL,1.0,16,
hiba,31,0.05,cov-DF,0.6666666666666666,12,
hiba,31,0.05,cov-VASC,0.8333333333333334,12,
hiba,31,0.05,cov-SCC,0.9523809523809523,21,
hiba,31,0.05,sens-SCC,,21,1.0
hiba,31,0.1,cov-MEL,0.9777777777777777,45,
hiba,31,0.1,sens-MEL,,45,1.0
hiba,31,0.1,cov-NV,0.9925925925925926,135,
hiba,31,0.1,cov-BCC,0.9420289855072463,69,
hiba,31,0.1,sens-BCC,,69,1.0
hiba,31,0.1,cov-AK,0.7333333333333333,15,
hiba,31,0.1,sens-AK,,15,1.0
hiba,31,0.1,cov-BKL,0.875,16,
hiba,31,0.1,cov-DF,0.4166666666666667,12,
hiba,31,0.1,cov-VASC,0.6666666666666666,12,
hiba,31,0.1,cov-SCC,0.8571428571428571,21,
hiba,31,0.1,sens-SCC,,21,1.0
hiba,31,0.15,cov-MEL,0.9555555555555556,45,
hiba,31,0.15,sens-MEL,,45,1.0
hiba,31,0.15,cov-NV,0.9925925925925926,135,
hiba,31,0.15,cov-BCC,0.927536231884058,69,
hiba,31,0.15,sens-BCC,,69,1.0
hiba,31,0.15,cov-AK,0.6666666666666666,15,
hiba,31,0.15,sens-AK,,15,1.0
hiba,31,0.15,cov-BKL,0.875,16,
hiba,31,0.15,cov-DF,0.4166666666666667,12,
hiba,31,0.15,cov-VASC,0.5,12,
hiba,31,0.15,cov-SCC,0.7142857142857143,21,
hiba,31,0.15,sens-SCC,,21,1.0
pad,31,0.05,cov-MEL,0.9230769230769231,13,
pad,31,0.05,sens-MEL,,13,1.0
pad,31,0.05,cov-NV,1.0,9,
pad,31,0.05,cov-BCC,0.9797297297297297,148,
pad,31,0.05,sens-BCC,,148,1.0
pad,31,0.05,cov-AK,0.9642857142857143,56,
pad,31,0.05,sens-AK,,56,1.0
pad,31,0.05,cov-BKL,1.0,3,
pad,31,0.05,cov-SCC,0.84375,32,
pad,31,0.05,sens-SCC,,32,1.0
pad,31,0.1,cov-MEL,0.9230769230769231,13,
pad,31,0.1,sens-MEL,,13,1.0
pad,31,0.1,cov-NV,0.7777777777777778,9,
pad,31,0.1,cov-BCC,0.9527027027027027,148,
pad,31,0.1,sens-BCC,,148,1.0
pad,31,0.1,cov-AK,0.9642857142857143,56,
pad,31,0.1,sens-AK,,56,1.0
pad,31,0.1,cov-BKL,0.6666666666666666,3,
pad,31,0.1,cov-SCC,0.84375,32,
pad,31,0.1,sens-SCC,,32,1.0
pad,31,0.15,cov-MEL,0.8461538461538461,13,
pad,31,0.15,sens-MEL,,13,1.0
pad,31,0.15,cov-NV,0.6666666666666666,9,
pad,31,0.15,cov-BCC,0.8986486486486487,148,
pad,31,0.15,sens-BCC,,148,1.0
pad,31,0.15,cov-AK,0.8928571428571429,56,
pad,31,0.15,sens-AK,,56,1.0
pad,31,0.15,cov-BKL,0.6666666666666666,3,
pad,31,0.15,cov-SCC,0.71875,32,
pad,31,0.15,sens-SCC,,32,1.0
hiba,32,0.05,cov-MEL,0.9782608695652174,46,
hiba,32,0.05,sens-MEL,,46,1.0
hiba,32,0.05,cov-NV,1.0,91,
hiba,32,0.05,cov-BCC,0.9875,80,
hiba,32,0.05,sens-BCC,,80,1.0
hiba,32,0.05,cov-AK,0.8,15,
hiba,32,0.05,sens-AK,,15,1.0
hiba,32,0.05,cov-BKL,1.0,19,
hiba,32,0.05,cov-DF,0.9166666666666666,12,
hiba,32,0.05,cov-VASC,1.0,11,
hiba,32,0.05,cov-SCC,0.8260869565217391,23,
hiba,32,0.05,sens-SCC,,23,1.0
hiba,32,0.1,cov-MEL,0.9782608695652174,46,
hiba,32,0.1,sens-MEL,,46,1.0
hiba,32,0.1,cov-NV,1.0,91,
hiba,32,0.1,cov-BCC,0.9625,80,
hiba,32,0.1,sens-BCC,,80,1.0
hiba,32,0.1,cov-AK,0.7333333333333333,15,
hiba,32,0.1,sens-AK,,15,1.0
hiba,32,0.1,cov-BKL,0.9473684210526315,19,
hiba,32,0.1,cov-DF,0.5,12,
hiba,32,0.1,cov-VASC,0.5454545454545454,11,
hiba,32,0.1,cov-SCC,0.8260869565217391,23,
hiba,32,0.1,sens-SCC,,23,1.0
hiba,32,0.15,cov-MEL,0.9347826086956522,46,
hiba,32,0.15,sens-MEL,,46,1.0
hiba,32,0.15,cov-NV,1.0,91,
hiba,32,0.15,cov-BCC,0.9,80,
hiba,32,0.15,sens-BCC,,80,1.0
hiba,32,0.15,cov-AK,0.7333333333333333,15,
hiba,32,0.15,sens-AK,,15,1.0
hiba,32,0.15,cov-BKL,0.8947368421052632,19,
hiba,32,0.15,cov-DF,0.4166666666666667,12,
hiba,32,0.15,cov-VASC,0.5454545454545454,11,
hiba,32,0.15,cov-SCC,0.782608695652174,23,
hiba,32,0.15,sens-SCC,,23,0.9565217391304348
pad,32,0.05,cov-MEL,0.875,8,
pad,32,0.05,sens-MEL,,8,1.0
pad,32,0.05,cov-NV,0.9230769230769231,13,
pad,32,0.05,cov-BCC,0.9885057471264368,174,
pad,32,0.05,sens-BCC,,174,1.0
pad,32,0.05,cov-AK,0.9655172413793104,58,
pad,32,0.05,sens-AK,,58,1.0
pad,32,0.05,cov-BKL,1.0,8,
pad,32,0.05,cov-SCC,0.9230769230769231,26,
pad,32,0.05,sens-SCC,,26,1.0
pad,32,0.1,cov-MEL,0.875,8,
pad,32,0.1,sens-MEL,,8,1.0
pad,32,0.1,cov-NV,0.9230769230769231,13,
pad,32,0.1,cov-BCC,0.9540229885057471,174,
pad,32,0.1,sens-BCC,,174,1.0
pad,32,0.1,cov-AK,0.9482758620689655,58,
pad,32,0.1,sens-AK,,58,1.0
pad,32,0.1,cov-BKL,1.0,8,
pad,32,0.1,cov-SCC,0.8846153846153846,26,
pad,32,0.1,sens-SCC,,26,1.0
pad,32,0.15,cov-MEL,0.75,8,
pad,32,0.15,sens-MEL,,8,1.0
pad,32,0.15,cov-NV,0.9230769230769231,13,
pad,32,0.15,cov-BCC,0.9137931034482759,174,
pad,32,0.15,sens-BCC,,174,1.0
pad,32,0.15,cov-AK,0.896551724137931,58,
pad,32,0.15,sens-AK,,58,1.0
pad,32,0.15,cov-BKL,1.0,8,
pad,32,0.15,cov-SCC,0.8076923076923077,26,
pad,32,0.15,sens-SCC,,26,1.0
hiba,33,0.05,cov-MEL,0.9818181818181818,55,
hiba,33,0.05,sens-MEL,,55,1.0
hiba,33,0.05,cov-NV,1.0,238,
hiba,33,0.05,cov-BCC,1.0,52,
hiba,33,0.05,sens-BCC,,52,1.0
hiba,33,0.05,cov-AK,1.0,11,
hiba,33,0.05,sens-AK,,11,1.0
hiba,33,0.05,cov-BKL,1.0,9,
hiba,33,0.05,cov-DF,0.6,10,
hiba,33,0.05,cov-VASC,1.0,8,
hiba,33,0.05,cov-SCC,0.8214285714285714,28,
hiba,33,0.05,sens-SCC,,28,1.0
hiba,33,0.1,cov-MEL,0.9272727272727272,55,
hiba,33,0.1,sens-MEL,,55,0.9818181818181818
hiba,33,0.1,cov-NV,0.9957983193277311,238,
hiba,33,0.1,cov-BCC,0.9423076923076923,52,
hiba,33,0.1,sens-BCC,,52,1.0
hiba,33,0.1,cov-AK,0.9090909090909091,11,
hiba,33,0.1,sens-AK,,11,1.0
hiba,33,0.1,cov-BKL,1.0,9,
hiba,33,0.1,cov-DF,0.4,10,
hiba,33,0.1,cov-VASC,0.625,8,
hiba,33,0.1,cov-SCC,0.75,28,
hiba,33,0.1,sens-SCC,,28,1.0
hiba,33,0.15,cov-MEL,0.8909090909090909,55,
hiba,33,0.15,sens-MEL,,55,0.9636363636363636
hiba,33,0.15,cov-NV,0.9915966386554622,238,
hiba,33,0.15,cov-BCC,0.9038461538461539,52,
hiba,33,0.15,sens-BCC,,52,1.0
hiba,33,0.15,cov-AK,0.8181818181818182,11,
hiba,33,0.15,sens-AK,,11,1.0
hiba,33,0.15,cov-BKL,1.0,9,
hiba,33,0.15,cov-DF,0.2,10,
hiba,33,0.15,cov-VASC,0.375,8,
hiba,33,0.15,cov-SCC,0.6785714285714286,28,
hiba,33,0.15,sens-SCC,,28,0.9285714285714286
pad,33,0.05,cov-MEL,1.0,7,
pad,33,0.05,sens-MEL,,7,1.0
pad,33,0.05,cov-NV,0.7142857142857143,7,
pad,33,0.05,cov-BCC,0.9802631578947368,152,
pad,33,0.05,sens-BCC,,152,1.0
pad,33,0.05,cov-AK,0.9302325581395349,43,
pad,33,0.05,sens-AK,,43,1.0
pad,33,0.05,cov-BKL,0.8333333333333334,6,
pad,33,0.05,cov-SCC,0.8620689655172413,29,
pad,33,0.05,sens-SCC,,29,1.0
pad,33,0.1,cov-MEL,1.0,7,
pad,33,0.1,sens-MEL,,7,1.0
pad,33,0.1,cov-NV,0.7142857142857143,7,
pad,33,0.1,cov-BCC,0.9210526315789473,152,
pad,33,0.1,sens-BCC,,152,1.0
pad,33,0.1,cov-AK,0.9069767441860465,43,
pad,33,0.1,sens-AK,,43,1.0
pad,33,0.1,cov-BKL,0.8333333333333334,6,
pad,33,0.1,cov-SCC,0.8275862068965517,29,
pad,33,0.1,sens-SCC,,29,1.0
pad,33,0.15,cov-MEL,1.0,7,
pad,33,0.15,sens-MEL,,7,1.0
pad,33,0.15,cov-NV,0.5714285714285714,7,
pad,33,0.15,cov-BCC,0.8552631578947368,152,
pad,33,0.15,sens-BCC,,152,1.0
pad,33,0.15,cov-AK,0.9069767441860465,43,
pad,33,0.15,sens-AK,,43,0.9767441860465116
pad,33,0.15,cov-BKL,0.8333333333333334,6,
pad,33,0.15,cov-SCC,0.6896551724137931,29,
pad,33,0.15,sens-SCC,,29,1.0
hiba,34,0.05,cov-MEL,0.9782608695652174,46,
hiba,34,0.05,sens-MEL,,46,1.0
hiba,34,0.05,cov-NV,1.0,142,
hiba,34,0.05,cov-BCC,0.9482758620689655,58,
hiba,34,0.05,sens-BCC,,58,1.0
hiba,34,0.05,cov-AK,0.75,16,
hiba,34,0.05,sens-AK,,16,1.0
hiba,34,0.05,cov-BKL,1.0,20,
hiba,34,0.05,cov-DF,0.5882352941176471,17,
hiba,34,0.05,cov-VASC,0.6875,16,
hiba,34,0.05,cov-SCC,0.7692307692307693,26,
hiba,34,0.05,sens-SCC,,26,1.0
hiba,34,0.1,cov-MEL,0.8913043478260869,46,
hiba,34,0.1,sens-MEL,,46,0.9347826086956522
hiba,34,0.1,cov-NV,0.9929577464788732,142,
hiba,34,0.1,cov-BCC,0.9482758620689655,58,
hiba,34,0.1,sens-BCC,,58,1.0
hiba,34,0.1,cov-AK,0.6875,16,
hiba,34,0.1,sens-AK,,16,1.0
hiba,34,0.1,cov-BKL,0.95,20,
hiba,34,0.1,cov-DF,0.35294117647058826,17,
hiba,34,0.1,cov-VASC,0.625,16,
hiba,34,0.1,cov-SCC,0.6923076923076923,26,
hiba,34,0.1,sens-SCC,,26,1.0
hiba,34,0.15,cov-MEL,0.8913043478260869,46,
hiba,34,0.15,sens-MEL,,46,0.9347826086956522
hiba,34,0.15,cov-NV,0.9647887323943662,142,
hiba,34,0.15,cov-BCC,0.896551724137931,58,
hiba,34,0.15,sens-BCC,,58,1.0
hiba,34,0.15,cov-AK,0.6875,16,
hiba,34,0.15,sens-AK,,16,1.0
hiba,34,0.15,cov-BKL,0.8,20,
hiba,34,0.15,cov-DF,0.23529411764705882,17,
hiba,34,0.15,cov-VASC,0.5625,16,
hiba,34,0.15,cov-SCC,0.6153846153846154,26,
hiba,34,0.15,sens-SCC,,26,1.0
pad,34,0.05,cov-MEL,0.9,10,
pad,34,0.05,sens-MEL,,10,1.0
pad,34,0.05,cov-NV,1.0,16,
pad,34,0.05,cov-BCC,0.9875,160,
pad,34,0.05,sens-BCC,,160,1.0
pad,34,0.05,cov-AK,0.9454545454545454,55,
pad,34,0.05,sens-AK,,55,1.0
pad,34,0.05,cov-BKL,1.0,10,
pad,34,0.05,cov-SCC,0.9318181818181818,44,
pad,34,0.05,sens-SCC,,44,1.0
pad,34,0.1,cov-MEL,0.8,10,
pad,34,0.1,sens-MEL,,10,1.0
pad,34,0.1,cov-NV,1.0,16,
pad,34,0.1,cov-BCC,0.95,160,
pad,34,0.1,sens-BCC,,160,1.0
pad,34,0.1,cov-AK,0.9090909090909091,55,
pad,34,0.1,sens-AK,,55,1.0
pad,34,0.1,cov-BKL,1.0,10,
pad,34,0.1,cov-SCC,0.8181818181818182,44,
pad,34,0.1,sens-SCC,,44,1.0
pad,34,0.15,cov-MEL,0.8,10,
pad,34,0.15,sens-MEL,,10,1.0
pad,34,0.15,cov-NV,1.0,16,
pad,34,0.15,cov-BCC,0.91875,160,
pad,34,0.15,sens-BCC,,160,1.0
pad,34,0.15,cov-AK,0.8909090909090909,55,
pad,34,0.15,sens-AK,,55,1.0
pad,34,0.15,cov-BKL,0.9,10,
pad,34,0.15,cov-SCC,0.7045454545454546,44,
pad,34,0.15,sens-SCC,,44,1.0
hiba,35,0.05,cov-MEL,0.9767441860465116,43,
hiba,35,0.05,sens-MEL,,43,1.0
hiba,35,0.05,cov-NV,1.0,143,
hiba,35,0.05,cov-BCC,0.9759036144578314,83,
hiba,35,0.05,sens-BCC,,83,1.0
hiba,35,0.05,cov-AK,1.0,7,
hiba,35,0.05,sens-AK,,7,1.0
hiba,35,0.05,cov-BKL,1.0,18,
hiba,35,0.05,cov-DF,0.9285714285714286,14,
hiba,35,0.05,cov-VASC,1.0,14,
hiba,35,0.05,cov-SCC,0.7333333333333333,15,
hiba,35,0.05,sens-SCC,,15,1.0
hiba,35,0.1,cov-MEL,0.8837209302325582,43,
hiba,35,0.1,sens-MEL,,43,0.9767441860465116
hiba,35,0.1,cov-NV,1.0,143,
hiba,35,0.1,cov-BCC,0.9156626506024096,83,
hiba,35,0.1,sens-BCC,,83,1.0
hiba,35,0.1,cov-AK,1.0,7,
hiba,35,0.1,sens-AK,,7,1.0
hiba,35,0.1,cov-BKL,1.0,18,
hiba,35,0.1,cov-DF,0.5714285714285714,14,
hiba,35,0.1,cov-VASC,0.9285714285714286,14,
hiba,35,0.1,cov-SCC,0.6,15,
hiba,35,0.1,sens-SCC,,15,1.0
hiba,35,0.15,cov-MEL,0.8372093023255814,43,
hiba,35,0.15,sens-MEL,,43,0.9534883720930233
hiba,35,0.15,cov-NV,0.9790209790209791,143,
hiba,35,0.15,cov-BCC,0.8433734939759037,83,
hiba,35,0.15,sens-BCC,,83,0.9759036144578314
hiba,35,0.15,cov-AK,0.8571428571428571,7,
hiba,35,0.15,sens-AK,,7,1.0
hiba,35,0.15,cov-BKL,1.0,18,
hiba,35,0.15,cov-DF,0.42857142857142855,14,
hiba,35,0.15,cov-VASC,0.8571428571428571,14,
hiba,35,0.15,cov-SCC,0.4666666666666667,15,
hiba,35,0.15,sens-SCC,,15,0.9333333333333333
pad,35,0.05,cov-MEL,1.0,10,
pad,35,0.05,sens-MEL,,10,1.0
pad,35,0.05,cov-NV,1.0,8,
pad,35,0.05,cov-BCC,0.9931506849315068,146,
pad,35,0.05,sens-BCC,,146,1.0
pad,35,0.05,cov-AK,0.9344262295081968,61,
pad,35,0.05,sens-AK,,61,1.0
pad,35,0.05,cov-BKL,1.0,9,
pad,35,0.05,cov-SCC,0.9111111111111111,45,
pad,35,0.05,sens-SCC,,45,1.0
pad,35,0.1,cov-MEL,1.0,10,
pad,35,0.1,sens-MEL,,10,1.0
pad,35,0.1,cov-NV,1.0,8,
pad,35,0.1,cov-BCC,0.958904109589041,146,
pad,35,0.1,sens-BCC,,146,1.0
pad,35,0.1,cov-AK,0.9344262295081968,61,
pad,35,0.1,sens-AK,,61,1.0
pad,35,0.1,cov-BKL,0.8888888888888888,9,
pad,35,0.1,cov-SCC,0.7777777777777778,45,
pad,35,0.1,sens-SCC,,45,1.0
pad,35,0.15,cov-MEL,0.9,10,
pad,35,0.15,sens-MEL,,10,1.0
pad,35,0.15,cov-NV,0.875,8,
pad,35,0.15,cov-BCC,0.9246575342465754,146,
pad,35,0.15,sens-BCC,,146,1.0
pad,35,0.15,cov-AK,0.8688524590163934,61,
pad,35,0.15,sens-AK,,61,1.0
pad,35,0.15,cov-BKL,0.8888888888888888,9,
pad,35,0.15,cov-SCC,0.6888888888888889,45,
pad,35,0.15,sens-SCC,,45,1.0
hiba,36,0.05,cov-MEL,1.0,63,
hiba,36,0.05,sens-MEL,,63,1.0
hiba,36,0.05,cov-NV,1.0,91,
hiba,36,0.05,cov-BCC,1.0,68,
hiba,36,0.05,sens-BCC,,68,1.0
hiba,36,0.05,cov-AK,0.8421052631578947,19,
hiba,36,0.05,sens-AK,,19,1.0
hiba,36,0.05,cov-BKL,1.0,22,
hiba,36,0.05,cov-DF,0.7272727272727273,11,
hiba,36,0.05,cov-VASC,0.8,10,
hiba,36,0.05,cov-SCC,0.9583333333333334,24,
hiba,36,0.05,sens-SCC,,24,1.0
hiba,36,0.1,cov-MEL,0.9682539682539683,63,
hiba,36,0.1,sens-MEL,,63,0.9841269841269841
hiba,36,0.1,cov-NV,1.0,91,
hiba,36,0.1,cov-BCC,1.0,68,
hiba,36,0.1,sens-BCC,,68,1.0
hiba,36,0.1,cov-AK,0.7894736842105263,19,
hiba,36,0.1,sens-AK,,19,1.0
hiba,36,0.1,cov-BKL,1.0,22,
hiba,36,0.1,cov-DF,0.5454545454545454,11,
hiba,36,0.1,cov-VASC,0.6,10,
hiba,36,0.1,cov-SCC,0.9166666666666666,24,
hiba,36,0.1,sens-SCC,,24,1.0
hiba,36,0.15,cov-MEL,0.9206349206349206,63,
hiba,36,0.15,sens-MEL,,63,0.9841269841269841
hiba,36,0.15,cov-NV,1.0,91,
hiba,36,0.15,cov-BCC,0.9411764705882353,68,
hiba,36,0.15,sens-BCC,,68,1.0
hiba,36,0.15,cov-AK,0.7894736842105263,19,
hiba,36,0.15,sens-AK,,19,1.0
hiba,36,0.15,cov-BKL,0.9090909090909091,22,
hiba,36,0.15,cov-DF,0.36363636363636365,11,
hiba,36,0.15,cov-VASC,0.6,10,
hiba,36,0.15,cov-SCC,0.8333333333333334,24,
hiba,36,0.15,sens-SCC,,24,1.0
pad,36,0.05,cov-MEL,1.0,7,
pad,36,0.05,sens-MEL,,7,1.0
pad,36,0.05,cov-NV,1.0,9,
pad,36,0.05,cov-BCC,1.0,174,
pad,36,0.05,sens-BCC,,174,1.0
pad,36,0.05,cov-AK,0.9622641509433962,53,
pad,36,0.05,sens-AK,,53,1.0
pad,36,0.05,cov-BKL,1.0,7,
pad,36,0.05,cov-SCC,1.0,28,
pad,36,0.05,sens-SCC,,28,1.0
pad,36,0.1,cov-MEL,1.0,7,
pad,36,0.1,sens-MEL,,7,1.0
pad,36,0.1,cov-NV,1.0,9,
pad,36,0.1,cov-BCC,0.9367816091954023,174,
pad,36,0.1,sens-BCC,,174,1.0
pad,36,0.1,cov-AK,0.9245283018867925,53,
pad,36,0.1,sens-AK,,53,1.0
pad,36,0.1,cov-BKL,1.0,7,
pad,36,0.1,cov-SCC,0.8571428571428571,28,
pad,36,0.1,sens-SCC,,28,1.0
pad,36,0.15,cov-MEL,0.8571428571428571,7,
pad,36,0.15,sens-MEL,,7,1.0
pad,36,0.15,cov-NV,0.8888888888888888,9,
pad,36,0.15,cov-BCC,0.896551724137931,174,
pad,36,0.15,sens-BCC,,174,1.0
pad,36,0.15,cov-AK,0.8301886792452831,53,
pad,36,0.15,sens-AK,,53,1.0
pad,36,0.15,cov-BKL,1.0,7,
pad,36,0.15,cov-SCC,0.6428571428571429,28,
pad,36,0.15,sens-SCC,,28,1.0
hiba,37,0.05,cov-MEL,1.0,49,
hiba,37,0.05,sens-MEL,,49,1.0
hiba,37,0.05,cov-NV,1.0,139,
hiba,37,0.05,cov-BCC,1.0,60,
hiba,37,0.05,sens-BCC,,60,1.0
hiba,37,0.05,cov-AK,1.0,8,
hiba,37,0.05,sens-AK,,8,1.0
hiba,37,0.05,cov-BKL,1.0,24,
hiba,37,0.05,cov-DF,0.6,10,
hiba,37,0.05,cov-VASC,0.8333333333333334,6,
hiba,37,0.05,cov-SCC,0.84375,32,
hiba,37,0.05,sens-SCC,,32,1.0
hiba,37,0.1,cov-MEL,0.9795918367346939,49,
hiba,37,0.1,sens-MEL,,49,1.0
hiba,37,0.1,cov-NV,1.0,139,
hiba,37,0.1,cov-BCC,0.9333333333333333,60,
hiba,37,0.1,sens-BCC,,60,1.0
hiba,37,0.1,cov-AK,0.75,8,
hiba,37,0.1,sens-AK,,8,1.0
hiba,37,0.1,cov-BKL,1.0,24,
hiba,37,0.1,cov-DF,0.4,10,
hiba,37,0.1,cov-VASC,0.8333333333333334,6,
hiba,37,0.1,cov-SCC,0.84375,32,
hiba,37,0.1,sens-SCC,,32,1.0
hiba,37,0.15,cov-MEL,0.8775510204081632,49,
hiba,37,0.15,sens-MEL,,49,0.9795918367346939
hiba,37,0.15,cov-NV,1.0,139,
hiba,37,0.15,cov-BCC,0.8666666666666667,60,
hiba,37,0.15,sens-BCC,,60,0.9833333333333333
hiba,37,0.15,cov-AK,0.75,8,
hiba,37,0.15,sens-AK,,8,1.0
hiba,37,0.15,cov-BKL,1.0,24,
hiba,37,0.15,cov-DF,0.4,10,
hiba,37,0.15,cov-VASC,0.6666666666666666,6,
hiba,37,0.15,cov-SCC,0.8125,32,
hiba,37,0.15,sens-SCC,,32,1.0
pad,37,0.05,cov-MEL,1.0,8,
pad,37,0.05,sens-MEL,,8,1.0
pad,37,0.05,cov-NV,1.0,15,
pad,37,0.05,cov-BCC,0.9826589595375722,173,
pad,37,0.05,sens-BCC,,173,1.0
pad,37,0.05,cov-AK,0.8936170212765957,47,
pad,37,0.05,sens-AK,,47,1.0
pad,37,0.05,cov-BKL,1.0,11,
pad,37,0.05,cov-SCC,0.8846153846153846,26,
pad,37,0.05,sens-SCC,,26,1.0
pad,37,0.1,cov-MEL,0.875,8,
pad,37,0.1,sens-MEL,,8,1.0
pad,37,0.1,cov-NV,1.0,15,
pad,37,0.1,cov-BCC,0.8959537572254336,173,
pad,37,0.1,sens-BCC,,173,1.0
pad,37,0.1,cov-AK,0.8297872340425532,47,
pad,37,0.1,sens-AK,,47,1.0
pad,37,0.1,cov-BKL,1.0,11,
pad,37,0.1,cov-SCC,0.7307692307692307,26,
pad,37,0.1,sens-SCC,,26,1.0
pad,37,0.15,cov-MEL,0.875,8,
pad,37,0.15,sens-MEL,,8,1.0
pad,37,0.15,cov-NV,1.0,15,
pad,37,0.15,cov-BCC,0.861271676300578,173,
pad,37,0.15,sens-BCC,,173,1.0
pad,37,0.15,cov-AK,0.7872340425531915,47,
pad,37,0.15,sens-AK,,47,0.9787234042553191
pad,37,0.15,cov-BKL,1.0,11,
pad,37,0.15,cov-SCC,0.6153846153846154,26,
pad,37,0.15,sens-SCC,,26,1.0
hiba,38,0.05,cov-MEL,0.9795918367346939,49,
hiba,38,0.05,sens-MEL,,49,1.0
hiba,38,0.05,cov-NV,1.0,168,
hiba,38,0.05,cov-BCC,0.9871794871794872,78,
hiba,38,0.05,sens-BCC,,78,1.0
hiba,38,0.05,cov-AK,0.7333333333333333,15,
hiba,38,0.05,sens-AK,,15,1.0
hiba,38,0.05,cov-BKL,1.0,16,
hiba,38,0.05,cov-DF,0.7777777777777778,9,
hiba,38,0.05,cov-VASC,0.9285714285714286,14,
hiba,38,0.05,cov-SCC,0.9230769230769231,26,
hiba,38,0.05,sens-SCC,,26,1.0
hiba,38,0.1,cov-MEL,0.9591836734693877,49,
hiba,38,0.1,sens-MEL,,49,1.0
hiba,38,0.1,cov-NV,1.0,168,
hiba,38,0.1,cov-BCC,0.9615384615384616,78,
hiba,38,0.1,sens-BCC,,78,1.0
hiba,38,0.1,cov-AK,0.7333333333333333,15,
hiba,38,0.1,sens-AK,,15,1.0
hiba,38,0.1,cov-BKL,1.0,16,
hiba,38,0.1,cov-DF,0.7777777777777778,9,
hiba,38,0.1,cov-VASC,0.5714285714285714,14,
hiba,38,0.1,cov-SCC,0.8461538461538461,26,
hiba,38,0.1,sens-SCC,,26,1.0
hiba,38,0.15,cov-MEL,0.9183673469387755,49,
hiba,38,0.15,sens-MEL,,49,1.0
hiba,38,0.15,cov-NV,0.9940476190476191,168,
hiba,38,0.15,cov-BCC,0.8846153846153846,78,
hiba,38,0.15,sens-BCC,,78,0.9871794871794872
hiba,38,0.15,cov-AK,0.7333333333333333,15,
hiba,38,0.15,sens-AK,,15,1.0
hiba,38,0.15,cov-BKL,0.9375,16,
hiba,38,0.15,cov-DF,0.6666666666666666,9,
hiba,38,0.15,cov-VASC,0.5714285714285714,14,
