cohort,draw,alpha,stratum,n_cal,degenerate,coverage,coverage_pw,miss_rate,referral,referral_pw,set_size,n_test,n_test_pat
pad,27,0.1,marginal-M1,280,False,0.7619047619047619,,0.0,1.0,,2.5238095238095237,21,
pad,27,0.1,marginal-M2,280,False,0.8717948717948718,,0.0,1.0,,3.217948717948718,156,
pad,27,0.1,marginal-M3,280,False,0.967741935483871,,0.0,1.0,,3.1129032258064515,62,
pad,27,0.1,marginal-M4,280,False,0.9,,0.0,1.0,,3.2,10,
pad,27,0.1,marginal-M5,280,False,0.8,,0.0,1.0,,2.4,5,
pad,27,0.15,B,23,False,0.8421052631578947,0.8125,,1.0,1.0,2.9473684210526314,19,16.0
pad,27,0.15,M1,25,False,0.7619047619047619,0.8111111111111111,0.0,1.0,1.0,2.5238095238095237,21,15.0
pad,27,0.15,M2,154,False,0.8525641025641025,0.8420289855072465,0.0,1.0,1.0,2.673076923076923,156,115.0
pad,27,0.15,M3,76,False,0.9354838709677419,0.944128787878788,0.0,1.0,1.0,2.7419354838709675,62,44.0
pad,27,0.15,M4,9,False,1.0,1.0,0.0,1.0,1.0,3.9,10,8.0
pad,27,0.15,M5,1,True,1.0,1.0,0.0,1.0,1.0,4.4,5,4.0
pad,27,0.15,marginal-M1,280,False,0.7142857142857143,,0.0,1.0,,2.2857142857142856,21,
pad,27,0.15,marginal-M2,280,False,0.8461538461538461,,0.0,1.0,,2.7371794871794872,156,
pad,27,0.15,marginal-M3,280,False,0.9032258064516129,,0.0,1.0,,2.693548387096774,62,
pad,27,0.15,marginal-M4,280,False,0.9,,0.0,1.0,,2.9,10,
pad,27,0.15,marginal-M5,280,False,0.6,,0.0,1.0,,2.0,5,
hiba,28,0.05,B,171,False,0.9866666666666667,0.9776119402985075,,1.0,1.0,6.113333333333333,150,67.0
hiba,28,0.05,M1,19,False,1.0,1.0,0.0,1.0,1.0,6.291666666666667,24,15.0
hiba,28,0.05,M2,219,False,0.967479674796748,0.9635416666666666,0.0,1.0,1.0,6.747967479674797,123,96.0
hiba,28,0.05,M3,26,False,1.0,1.0,0.0,1.0,1.0,6.8125,16,8.0
hiba,28,0.05,marginal-M1,396,False,1.0,,0.0,1.0,,6.333333333333333,24,
hiba,28,0.05,marginal-M2,396,False,1.0,,0.0,1.0,,6.373983739837398,123,
hiba,28,0.05,marginal-M3,396,False,1.0,,0.0,1.0,,6.375,16,
hiba,28,0.1,B,171,False,0.9733333333333334,0.9626865671641791,,0.9933333333333333,0.9991220368744512,4.46,150,67.0
hiba,28,0.1,M1,19,False,0.9166666666666666,0.9555555555555556,0.0,1.0,1.0,4.583333333333333,24,15.0
hiba,28,0.1,M2,219,False,0.9186991869918699,0.90625,0.0,1.0,1.0,5.317073170731708,123,96.0
hiba,28,0.1,M3,26,False,1.0,1.0,0.0,1.0,1.0,4.75,16,8.0
hiba,28,0.1,marginal-M1,396,False,1.0,,0.0,1.0,,4.75,24,
hiba,28,0.1,marginal-M2,396,False,0.943089430894309,,0.0,1.0,,4.9105691056910565,123,
hiba,28,0.1,marginal-M3,396,False,1.0,,0.0,1.0,,5.125,16,
hiba,28,0.15,B,171,False,0.94,0.8880597014925373,,0.8866666666666667,0.9182031021363769,3.3933333333333335,150,67.0
hiba,28,0.15,M1,19,False,0.7916666666666666,0.8222222222222223,0.0,1.0,1.0,3.625,24,15.0
hiba,28,0.15,M2,219,False,0.8699186991869918,0.8680555555555557,0.032520325203252036,0.967479674796748,0.9652777777777777,4.040650406504065,123,96.0
hiba,28,0.15,M3,26,False,0.6875,0.5416666666666667,0.0,1.0,1.0,3.1875,16,8.0
hiba,28,0.15,marginal-M1,396,False,0.9166666666666666,,0.041666666666666664,0.9583333333333334,,3.4583333333333335,24,
hiba,28,0.15,marginal-M2,396,False,0.9105691056910569,,0.008130081300813009,0.991869918699187,,4.056910569105691,123,
hiba,28,0.15,marginal-M3,396,False,1.0,,0.0,1.0,,4.0,16,
pad,28,0.05,B,24,False,0.8823529411764706,0.8666666666666667,,1.0,1.0,4.0,17,15.0
pad,28,0.05,M1,19,False,1.0,1.0,0.0,1.0,1.0,4.0285714285714285,35,21.0
pad,28,0.05,M2,155,False,0.9874213836477987,0.9868421052631579,0.0,1.0,1.0,4.069182389937107,159,114.0
pad,28,0.05,M3,67,False,0.9324324324324325,0.9245283018867925,0.0,1.0,1.0,3.27027027027027,74,53.0
pad,28,0.05,M4,5,True,1.0,1.0,0.0,1.0,1.0,4.785714285714286,14,12.0
pad,28,0.05,M5,2,True,1.0,1.0,0.0,1.0,1.0,4.5,4,3.0
pad,28,0.05,marginal-M1,266,False,1.0,,0.0,1.0,,4.371428571428571,35,
pad,28,0.05,marginal-M2,266,False,0.9685534591194969,,0.0,1.0,,4.176100628930818,159,
pad,28,0.05,marginal-M3,266,False,0.9594594594594594,,0.0,1.0,,4.027027027027027,74,
pad,28,0.05,marginal-M4,266,False,0.9285714285714286,,0.0,1.0,,4.571428571428571,14,
pad,28,0.05,marginal-M5,266,False,1.0,,0.0,1.0,,3.5,4,
pad,28,0.1,B,24,False,0.8823529411764706,0.8666666666666667,,0.9411764705882353,0.9333333333333333,3.6470588235294117,17,15.0
pad,28,0.1,M1,19,False,1.0,1.0,0.0,1.0,1.0,4.0,35,21.0
pad,28,0.1,M2,155,False,0.9182389937106918,0.9239766081871345,0.0,1.0,1.0,3.2830188679245285,159,114.0
pad,28,0.1,M3,67,False,0.8918918918918919,0.8962264150943396,0.0,1.0,1.0,2.9594594594594597,74,53.0
pad,28,0.1,M4,5,True,1.0,1.0,0.0,1.0,1.0,4.785714285714286,14,12.0
pad,28,0.1,M5,2,True,1.0,1.0,0.0,1.0,1.0,4.5,4,3.0
pad,28,0.1,marginal-M1,266,False,0.9142857142857143,,0.0,1.0,,3.4571428571428573,35,
pad,28,0.1,marginal-M2,266,False,0.8616352201257862,,0.0,1.0,,3.238993710691824,159,
pad,28,0.1,marginal-M3,266,False,0.8918918918918919,,0.0,1.0,,3.1621621621621623,74,
pad,28,0.1,marginal-M4,266,False,0.8571428571428571,,0.0,1.0,,3.4285714285714284,14,
pad,28,0.1,marginal-M5,266,False,0.75,,0.0,1.0,,2.25,4,
pad,28,0.15,B,24,False,0.8235294117647058,0.8,,0.9411764705882353,0.9333333333333333,3.411764705882353,17,15.0
pad,28,0.15,M1,19,False,1.0,1.0,0.0,1.0,1.0,3.8,35,21.0
pad,28,0.15,M2,155,False,0.8364779874213837,0.8494152046783626,0.0,1.0,1.0,2.8238993710691824,159,114.0
pad,28,0.15,M3,67,False,0.8378378378378378,0.8207547169811321,0.0,1.0,1.0,2.527027027027027,74,53.0
pad,28,0.15,M4,5,True,1.0,1.0,0.0,1.0,1.0,4.785714285714286,14,12.0
pad,28,0.15,M5,2,True,1.0,1.0,0.0,1.0,1.0,4.5,4,3.0
pad,28,0.15,marginal-M1,266,False,0.9142857142857143,,0.0,1.0,,3.1142857142857143,35,
pad,28,0.15,marginal-M2,266,False,0.8238993710691824,,0.0,1.0,,2.811320754716981,159,
pad,28,0.15,marginal-M3,266,False,0.8648648648648649,,0.0,1.0,,2.7162162162162162,74,
pad,28,0.15,marginal-M4,266,False,0.8571428571428571,,0.0,1.0,,3.2142857142857144,14,
pad,28,0.15,marginal-M5,266,False,0.5,,0.0,1.0,,1.75,4,
hiba,29,0.05,B,155,False,0.9836065573770492,0.9608433734939759,,1.0,1.0,5.64344262295082,244,83.0
hiba,29,0.05,M1,23,False,1.0,1.0,0.0,1.0,1.0,6.0,15,11.0
hiba,29,0.05,M2,231,False,0.926605504587156,0.9434523809523809,0.0,1.0,1.0,6.330275229357798,109,84.0
hiba,29,0.05,M3,20,False,1.0,1.0,0.0,1.0,1.0,6.388888888888889,18,14.0
hiba,29,0.05,marginal-M1,396,False,1.0,,0.0,1.0,,6.0,15,
hiba,29,0.05,marginal-M2,396,False,0.944954128440367,,0.0,1.0,,6.08256880733945,109,
hiba,29,0.05,marginal-M3,396,False,1.0,,0.0,1.0,,6.277777777777778,18,
hiba,29,0.1,B,155,False,0.9467213114754098,0.9176706827309236,,0.9713114754098361,0.991394148020654,3.7540983606557377,244,83.0
hiba,29,0.1,M1,23,False,0.8666666666666667,0.9393939393939394,0.0,1.0,1.0,4.133333333333334,15,11.0
hiba,29,0.1,M2,231,False,0.8899082568807339,0.8958333333333334,0.0,1.0,1.0,4.743119266055046,109,84.0
hiba,29,0.1,M3,20,False,1.0,1.0,0.0,1.0,1.0,4.944444444444445,18,14.0
hiba,29,0.1,marginal-M1,396,False,1.0,,0.0,1.0,,4.066666666666666,15,
hiba,29,0.1,marginal-M2,396,False,0.8990825688073395,,0.0,1.0,,4.513761467889908,109,
hiba,29,0.1,marginal-M3,396,False,1.0,,0.0,1.0,,4.611111111111111,18,
hiba,29,0.15,B,155,False,0.9221311475409836,0.8684738955823292,,0.8483606557377049,0.9468349588831517,2.877049180327869,244,83.0
hiba,29,0.15,M1,23,False,0.8666666666666667,0.9393939393939394,0.0,1.0,1.0,3.8666666666666667,15,11.0
hiba,29,0.15,M2,231,False,0.8073394495412844,0.8323412698412698,0.009174311926605505,0.9908256880733946,0.9880952380952381,3.889908256880734,109,84.0
hiba,29,0.15,M3,20,False,0.8333333333333334,0.8214285714285714,0.0,1.0,1.0,3.9444444444444446,18,14.0
hiba,29,0.15,marginal-M1,396,False,0.8666666666666667,,0.06666666666666667,0.9333333333333333,,2.933333333333333,15,
hiba,29,0.15,marginal-M2,396,False,0.8440366972477065,,0.0,1.0,,3.4403669724770642,109,
hiba,29,0.15,marginal-M3,396,False,0.8888888888888888,,0.0,1.0,,3.3333333333333335,18,
pad,29,0.05,B,19,False,0.9583333333333334,0.95,,1.0,1.0,3.5416666666666665,24,20.0
pad,29,0.05,M1,26,False,1.0,1.0,0.0,1.0,1.0,4.181818181818182,22,14.0
pad,29,0.05,M2,168,False,0.9530201342281879,0.9653465346534653,0.0,1.0,1.0,4.10738255033557,149,101.0
pad,29,0.05,M3,61,False,0.9882352941176471,0.9830508474576272,0.0,1.0,1.0,4.235294117647059,85,59.0
pad,29,0.05,M4,11,True,1.0,1.0,0.0,1.0,1.0,5.0,8,6.0
pad,29,0.05,M5,4,True,1.0,1.0,0.0,1.0,1.0,4.5,2,1.0
pad,29,0.05,marginal-M1,282,False,0.9090909090909091,,0.0,1.0,,3.727272727272727,22,
pad,29,0.05,marginal-M2,282,False,0.9395973154362416,,0.0,1.0,,4.0134228187919465,149,
pad,29,0.05,marginal-M3,282,False,0.9764705882352941,,0.0,1.0,,3.976470588235294,85,
pad,29,0.05,marginal-M4,282,False,1.0,,0.0,1.0,,4.375,8,
pad,29,0.05,marginal-M5,282,False,1.0,,0.0,1.0,,2.5,2,
pad,29,0.1,B,19,False,0.5416666666666666,0.525,,0.9583333333333334,0.95,2.2083333333333335,24,20.0
pad,29,0.1,M1,26,False,1.0,1.0,0.0,1.0,1.0,3.3636363636363638,22,14.0
pad,29,0.1,M2,168,False,0.912751677852349,0.9224422442244223,0.0,1.0,1.0,3.053691275167785,149,101.0
pad,29,0.1,M3,61,False,0.8941176470588236,0.8820621468926553,0.0,1.0,1.0,2.6470588235294117,85,59.0
pad,29,0.1,M4,11,False,1.0,1.0,0.0,1.0,1.0,4.0,8,6.0
pad,29,0.1,M5,4,True,1.0,1.0,0.0,1.0,1.0,4.0,2,1.0
pad,29,0.1,marginal-M1,282,False,0.9090909090909091,,0.0,1.0,,3.1363636363636362,22,
pad,29,0.1,marginal-M2,282,False,0.87248322147651,,0.0,1.0,,3.3691275167785233,149,
pad,29,0.1,marginal-M3,282,False,0.9411764705882353,,0.0,1.0,,3.411764705882353,85,
pad,29,0.1,marginal-M4,282,False,1.0,,0.0,1.0,,3.625,8,
pad,29,0.1,marginal-M5,282,False,0.5,,0.0,1.0,,1.5,2,
pad,29,0.15,B,19,False,0.5416666666666666,0.525,,0.9166666666666666,0.9333333333333333,2.0416666666666665,24,20.0
pad,29,0.15,M1,26,False,0.9090909090909091,0.8571428571428571,0.0,1.0,1.0,2.5454545454545454,22,14.0
pad,29,0.15,M2,168,False,0.87248322147651,0.8960396039603961,0.0,1.0,1.0,2.778523489932886,149,101.0
pad,29,0.15,M3,61,False,0.8823529411764706,0.8735875706214689,0.011764705882352941,0.9882352941176471,0.9830508474576272,2.4941176470588236,85,59.0
pad,29,0.15,M4,11,False,1.0,1.0,0.0,1.0,1.0,4.0,8,6.0
pad,29,0.15,M5,4,True,1.0,1.0,0.0,1.0,1.0,4.0,2,1.0
pad,29,0.15,marginal-M1,282,False,0.9090909090909091,,0.0,1.0,,2.6818181818181817,22,
pad,29,0.15,marginal-M2,282,False,0.8657718120805369,,0.0,1.0,,3.0939597315436242,149,
pad,29,0.15,marginal-M3,282,False,0.8941176470588236,,0.0,1.0,,3.011764705882353,85,
pad,29,0.15,marginal-M4,282,False,1.0,,0.0,1.0,,3.125,8,
pad,29,0.15,marginal-M5,282,False,0.5,,0.0,1.0,,0.5,2,
hiba,30,0.05,B,170,False,0.9722222222222222,0.9191176470588235,,1.0,1.0,5.763888888888889,216,68.0
hiba,30,0.05,M1,25,False,1.0,1.0,0.0,1.0,1.0,6.428571428571429,21,9.0
hiba,30,0.05,M2,218,False,0.975,0.9819587628865979,0.0,1.0,1.0,6.316666666666666,120,97.0
hiba,30,0.05,M3,21,False,1.0,1.0,0.0,1.0,1.0,6.071428571428571,14,13.0
hiba,30,0.05,marginal-M1,396,False,1.0,,0.0,1.0,,6.428571428571429,21,
hiba,30,0.05,marginal-M2,396,False,0.9833333333333333,,0.0,1.0,,6.066666666666666,120,
hiba,30,0.05,marginal-M3,396,False,1.0,,0.0,1.0,,6.071428571428571,14,
hiba,30,0.1,B,170,False,0.9537037037037037,0.892156862745098,,0.9629629629629629,0.9729790106087686,3.888888888888889,216,68.0
hiba,30,0.1,M1,25,False,1.0,1.0,0.0,1.0,1.0,4.476190476190476,21,9.0
hiba,30,0.1,M2,218,False,0.8666666666666667,0.8582474226804123,0.025,0.975,0.979381443298969,4.6,120,97.0
hiba,30,0.1,M3,21,False,0.9285714285714286,0.9230769230769231,0.0,1.0,1.0,4.714285714285714,14,13.0
hiba,30,0.1,marginal-M1,396,False,1.0,,0.0,1.0,,4.9523809523809526,21,
hiba,30,0.1,marginal-M2,396,False,0.95,,0.008333333333333333,0.9916666666666667,,4.808333333333334,120,
hiba,30,0.1,marginal-M3,396,False,1.0,,0.0,1.0,,4.785714285714286,14,
hiba,30,0.15,B,170,False,0.9120370370370371,0.8045343137254901,,0.8333333333333334,0.9182957685336577,2.9444444444444446,216,68.0
hiba,30,0.15,M1,25,False,1.0,1.0,0.0,1.0,1.0,4.0,21,9.0
hiba,30,0.15,M2,218,False,0.8,0.7943298969072164,0.05,0.95,0.9561855670103093,3.55,120,97.0
hiba,30,0.15,M3,21,False,0.8571428571428571,0.8461538461538461,0.0,1.0,1.0,3.7142857142857144,14,13.0
hiba,30,0.15,marginal-M1,396,False,1.0,,0.0,1.0,,3.7142857142857144,21,
hiba,30,0.15,marginal-M2,396,False,0.85,,0.041666666666666664,0.9583333333333334,,3.433333333333333,120,
hiba,30,0.15,marginal-M3,396,False,0.8571428571428571,,0.0,1.0,,3.642857142857143,14,
pad,30,0.05,B,24,False,1.0,1.0,,1.0,1.0,3.85,20,15.0
pad,30,0.05,M1,23,False,1.0,1.0,0.0,1.0,1.0,4.32258064516129,31,17.0
pad,30,0.05,M2,157,False,0.9819277108433735,0.9821428571428571,0.0,1.0,1.0,4.078313253012048,166,112.0
pad,30,0.05,M3,71,False,0.9178082191780822,0.9013605442176872,0.0,1.0,1.0,3.73972602739726,73,49.0
pad,30,0.05,M4,12,True,1.0,1.0,0.0,1.0,1.0,5.5,6,5.0
pad,30,0.05,M5,1,True,1.0,1.0,0.0,1.0,1.0,4.6,5,4.0
pad,30,0.05,marginal-M1,278,False,0.967741935483871,,0.0,1.0,,4.064516129032258,31,
pad,30,0.05,marginal-M2,278,False,0.9819277108433735,,0.0,1.0,,4.048192771084337,166,
pad,30,0.05,marginal-M3,278,False,0.958904109589041,,0.0,1.0,,3.9726027397260273,73,
pad,30,0.05,marginal-M4,278,False,1.0,,0.0,1.0,,4.833333333333333,6,
pad,30,0.05,marginal-M5,278,False,1.0,,0.0,1.0,,2.8,5,
pad,30,0.1,B,24,False,1.0,1.0,,0.95,0.9333333333333333,3.15,20,15.0
pad,30,0.1,M1,23,False,0.9032258064516129,0.8676470588235294,0.0,1.0,1.0,3.7419354838709675,31,17.0
pad,30,0.1,M2,157,False,0.9036144578313253,0.8898809523809523,0.006024096385542169,0.9939759036144579,0.9970238095238094,3.5481927710843375,166,112.0
pad,30,0.1,M3,71,False,0.8493150684931506,0.8273809523809524,0.0,1.0,1.0,3.328767123287671,73,49.0
pad,30,0.1,M4,12,False,1.0,1.0,0.0,1.0,1.0,4.666666666666667,6,5.0
pad,30,0.1,M5,1,True,1.0,1.0,0.0,1.0,1.0,4.6,5,4.0
pad,30,0.1,marginal-M1,278,False,0.9032258064516129,,0.0,1.0,,3.225806451612903,31,
pad,30,0.1,marginal-M2,278,False,0.9036144578313253,,0.0,1.0,,3.283132530120482,166,
pad,30,0.1,marginal-M3,278,False,0.9178082191780822,,0.0,1.0,,3.328767123287671,73,
pad,30,0.1,marginal-M4,278,False,1.0,,0.0,1.0,,3.5,6,
pad,30,0.1,marginal-M5,278,False,0.8,,0.0,1.0,,2.0,5,
pad,30,0.15,B,24,False,1.0,1.0,,0.85,0.888888888888889,2.75,20,15.0
pad,30,0.15,M1,23,False,0.9032258064516129,0.8676470588235294,0.0,1.0,1.0,3.161290322580645,31,17.0
pad,30,0.15,M2,157,False,0.8554216867469879,0.8439625850340136,0.0,1.0,1.0,2.8373493975903616,166,112.0
pad,30,0.15,M3,71,False,0.8493150684931506,0.8273809523809524,0.0,1.0,1.0,2.808219178082192,73,49.0
pad,30,0.15,M4,12,False,1.0,1.0,0.0,1.0,1.0,4.333333333333333,6,5.0
pad,30,0.15,M5,1,True,1.0,1.0,0.0,1.0,1.0,4.0,5,4.0
pad,30,0.15,marginal-M1,278,False,0.8709677419354839,,0.0,1.0,,2.903225806451613,31,
pad,30,0.15,marginal-M2,278,False,0.8433734939759037,,0.0,1.0,,2.789156626506024,166,
pad,30,0.15,marginal-M3,278,False,0.8493150684931506,,0.0,1.0,,2.863013698630137,73,
pad,30,0.15,marginal-M4,278,False,1.0,,0.0,1.0,,3.1666666666666665,6,
pad,30,0.15,marginal-M5,278,False,0.6,,0.0,1.0,,1.4,5,
hiba,31,0.05,B,161,False,0.9657142857142857,0.9318181818181818,,1.0,1.0,5.811428571428571,175,77.0
hiba,31,0.05,M1,25,False,1.0,1.0,0.0,1.0,1.0,5.866666666666666,15,9.0
hiba,31,0.05,M2,221,False,0.968503937007874,0.9813829787234043,0.0,1.0,1.0,6.291338582677166,127,94.0
hiba,31,0.05,M3,26,False,1.0,1.0,0.0,1.0,1.0,6.375,8,8.0
hiba,31,0.05,marginal-M1,396,False,1.0,,0.0,1.0,,6.533333333333333,15,
hiba,31,0.05,marginal-M2,396,False,0.968503937007874,,0.0,1.0,,6.2362204724409445,127,
hiba,31,0.05,marginal-M3,396,False,1.0,,0.0,1.0,,6.75,8,
hiba,31,0.1,B,161,False,0.9314285714285714,0.8831168831168831,,0.96,0.9757575757575757,4.177142857142857,175,77.0
hiba,31,0.1,M1,25,False,0.7333333333333333,0.8703703703703703,0.0,1.0,1.0,4.066666666666666,15,9.0
hiba,31,0.1,M2,221,False,0.937007874015748,0.9521276595744681,0.0,1.0,1.0,4.78740157480315,127,94.0
hiba,31,0.1,M3,26,False,1.0,1.0,0.0,1.0,1.0,5.0,8,8.0
hiba,31,0.1,marginal-M1,396,False,0.9333333333333333,,0.0,1.0,,4.266666666666667,15,
hiba,31,0.1,marginal-M2,396,False,0.9448818897637795,,0.0,1.0,,4.692913385826771,127,
hiba,31,0.1,marginal-M3,396,False,1.0,,0.0,1.0,,5.125,8,
hiba,31,0.15,B,161,False,0.9142857142857143,0.8642857142857142,,0.9028571428571428,0.9249639249639251,3.36,175,77.0
hiba,31,0.15,M1,25,False,0.7333333333333333,0.8703703703703703,0.0,1.0,1.0,3.7333333333333334,15,9.0
hiba,31,0.15,M2,221,False,0.889763779527559,0.9060283687943261,0.0,1.0,1.0,4.070866141732283,127,94.0
hiba,31,0.15,M3,26,False,1.0,1.0,0.0,1.0,1.0,4.125,8,8.0
hiba,31,0.15,marginal-M1,396,False,0.7333333333333333,,0.06666666666666667,0.9333333333333333,,2.933333333333333,15,
hiba,31,0.15,marginal-M2,396,False,0.9133858267716536,,0.007874015748031496,0.9921259842519685,,3.645669291338583,127,
hiba,31,0.15,marginal-M3,396,False,1.0,,0.0,1.0,,3.75,8,
pad,31,0.05,B,20,False,1.0,1.0,,0.9583333333333334,0.9473684210526315,4.041666666666667,24,19.0
pad,31,0.05,M1,27,False,0.9444444444444444,0.9230769230769231,0.0,1.0,1.0,4.444444444444445,18,13.0
pad,31,0.05,M2,167,False,0.9006622516556292,0.90359477124183,0.0,1.0,1.0,3.966887417218543,151,102.0
pad,31,0.05,M3,64,False,0.9777777777777777,0.9821428571428571,0.0,1.0,1.0,4.144444444444445,90,56.0
pad,31,0.05,M4,12,True,1.0,1.0,0.0,1.0,1.0,5.428571428571429,7,5.0
pad,31,0.05,M5,4,True,1.0,1.0,0.0,1.0,1.0,5.0,1,1.0
pad,31,0.05,marginal-M1,287,False,0.8888888888888888,,0.0,1.0,,4.333333333333333,18,
pad,31,0.05,marginal-M2,287,False,0.9139072847682119,,0.0,1.0,,3.9735099337748343,151,
pad,31,0.05,marginal-M3,287,False,0.9777777777777777,,0.0,1.0,,3.933333333333333,90,
pad,31,0.05,marginal-M4,287,False,1.0,,0.0,1.0,,4.285714285714286,7,
pad,31,0.05,marginal-M5,287,False,1.0,,0.0,1.0,,4.0,1,
pad,31,0.1,B,20,False,1.0,1.0,,0.9583333333333334,0.9473684210526315,3.5416666666666665,24,19.0
pad,31,0.1,M1,27,False,0.8888888888888888,0.8974358974358974,0.0,1.0,1.0,4.333333333333333,18,13.0
pad,31,0.1,M2,167,False,0.8675496688741722,0.866013071895425,0.0,1.0,1.0,3.576158940397351,151,102.0
pad,31,0.1,M3,64,False,0.9444444444444444,0.9494047619047619,0.0,1.0,1.0,3.488888888888889,90,56.0
pad,31,0.1,M4,12,False,1.0,1.0,0.0,1.0,1.0,4.571428571428571,7,5.0
pad,31,0.1,M5,4,True,1.0,1.0,0.0,1.0,1.0,5.0,1,1.0
pad,31,0.1,marginal-M1,287,False,0.8888888888888888,,0.0,1.0,,3.388888888888889,18,
pad,31,0.1,marginal-M2,287,False,0.8543046357615894,,0.0,1.0,,3.19205298013245,151,
pad,31,0.1,marginal-M3,287,False,0.9444444444444444,,0.0,1.0,,3.2555555555555555,90,
pad,31,0.1,marginal-M4,287,False,1.0,,0.0,1.0,,3.2857142857142856,7,
pad,31,0.1,marginal-M5,287,False,1.0,,0.0,1.0,,3.0,1,
pad,31,0.15,B,20,False,1.0,1.0,,0.875,0.8421052631578947,3.0,24,19.0
pad,31,0.15,M1,27,False,0.8888888888888888,0.8974358974358974,0.0,1.0,1.0,3.1666666666666665,18,13.0
pad,31,0.15,M2,167,False,0.7880794701986755,0.8033380018674137,0.0,1.0,1.0,2.7086092715231787,151,102.0
pad,31,0.15,M3,64,False,0.9444444444444444,0.9494047619047619,0.0,1.0,1.0,3.0,90,56.0
pad,31,0.15,M4,12,False,1.0,1.0,0.0,1.0,1.0,3.857142857142857,7,5.0
pad,31,0.15,M5,4,True,1.0,1.0,0.0,1.0,1.0,4.0,1,1.0
pad,31,0.15,marginal-M1,287,False,0.8888888888888888,,0.0,1.0,,2.9444444444444446,18,
pad,31,0.15,marginal-M2,287,False,0.7880794701986755,,0.0,1.0,,2.8211920529801326,151,
pad,31,0.15,marginal-M3,287,False,0.9,,0.0,1.0,,2.8777777777777778,90,
pad,31,0.15,marginal-M4,287,False,1.0,,0.0,1.0,,2.857142857142857,7,
pad,31,0.15,marginal-M5,287,False,1.0,,0.0,1.0,,3.0,1,
hiba,32,0.05,B,173,False,0.9699248120300752,0.9576923076923077,,1.0,1.0,5.586466165413534,133,65.0
hiba,32,0.05,M1,24,False,1.0,1.0,0.0,1.0,1.0,5.9,20,10.0
hiba,32,0.05,M2,214,False,0.9323308270676691,0.9554455445544554,0.0,1.0,1.0,6.406015037593985,133,101.0
hiba,32,0.05,M3,28,False,1.0,1.0,0.0,1.0,1.0,6.545454545454546,11,6.0
hiba,32,0.05,marginal-M1,396,False,1.0,,0.0,1.0,,5.75,20,
hiba,32,0.05,marginal-M2,396,False,0.9323308270676691,,0.0,1.0,,5.796992481203008,133,
hiba,32,0.05,marginal-M3,396,False,1.0,,0.0,1.0,,5.363636363636363,11,
hiba,32,0.1,B,173,False,0.9097744360902256,0.9128205128205128,,0.9699248120300752,0.9800000000000001,3.7142857142857144,133,65.0
hiba,32,0.1,M1,24,False,0.9,0.95,0.0,1.0,1.0,4.25,20,10.0
hiba,32,0.1,M2,214,False,0.924812030075188,0.9455445544554455,0.0,1.0,1.0,5.112781954887218,133,101.0
hiba,32,0.1,M3,28,False,1.0,1.0,0.0,1.0,1.0,4.545454545454546,11,6.0
hiba,32,0.1,marginal-M1,396,False,0.95,,0.0,1.0,,4.5,20,
hiba,32,0.1,marginal-M2,396,False,0.924812030075188,,0.0,1.0,,4.864661654135339,133,
hiba,32,0.1,marginal-M3,396,False,1.0,,0.0,1.0,,4.636363636363637,11,
hiba,32,0.15,B,173,False,0.8947368421052632,0.8935897435897435,,0.8872180451127819,0.9205128205128206,3.0225563909774436,133,65.0
hiba,32,0.15,M1,24,False,0.9,0.95,0.0,1.0,1.0,4.05,20,10.0
hiba,32,0.15,M2,214,False,0.8947368421052632,0.9158415841584159,0.0,1.0,1.0,4.353383458646617,133,101.0
hiba,32,0.15,M3,28,False,0.9090909090909091,0.8333333333333334,0.0,1.0,1.0,3.1818181818181817,11,6.0
hiba,32,0.15,marginal-M1,396,False,0.95,,0.0,1.0,,3.7,20,
hiba,32,0.15,marginal-M2,396,False,0.9022556390977443,,0.0,1.0,,3.9774436090225564,133,
hiba,32,0.15,marginal-M3,396,False,1.0,,0.0,1.0,,4.0,11,
pad,32,0.05,B,25,False,0.8888888888888888,0.8571428571428571,,1.0,1.0,3.7222222222222223,18,14.0
pad,32,0.05,M1,24,False,0.9629629629629629,0.96875,0.0,1.0,1.0,3.6666666666666665,27,16.0
pad,32,0.05,M2,157,False,0.9382716049382716,0.9360119047619048,0.0,1.0,1.0,3.5308641975308643,162,112.0
pad,32,0.05,M3,71,False,0.9850746268656716,0.9897959183673469,0.0,1.0,1.0,3.9402985074626864,67,49.0
pad,32,0.05,M4,9,True,1.0,1.0,0.0,1.0,1.0,4.777777777777778,9,8.0
pad,32,0.05,M5,3,True,1.0,1.0,0.0,1.0,1.0,4.0,2,2.0
pad,32,0.05,marginal-M1,280,False,0.8888888888888888,,0.0,1.0,,3.5925925925925926,27,
pad,32,0.05,marginal-M2,280,False,0.9320987654320988,,0.0,1.0,,3.9074074074074074,162,
pad,32,0.05,marginal-M3,280,False,0.9850746268656716,,0.0,1.0,,3.955223880597015,67,
pad,32,0.05,marginal-M4,280,False,0.8888888888888888,,0.0,1.0,,4.444444444444445,9,
pad,32,0.05,marginal-M5,280,False,1.0,,0.0,1.0,,2.5,2,
pad,32,0.1,B,25,False,0.8888888888888888,0.8571428571428571,,1.0,1.0,3.3333333333333335,18,14.0
pad,32,0.1,M1,24,False,0.8888888888888888,0.8854166666666666,0.0,1.0,1.0,3.4074074074074074,27,16.0
