cohort,draw,variant,alpha,group,tau,T,miss,n_mal,release,n_ben
pad,54,softmax,0.15,4,0.0,1.0,0.09090909090909091,11.0,,
pad,54,softmax,0.15,5,0.0,1.0,0.0,3.0,,
pad,54,softmax,0.15,0,0.0,1.0,,,0.6666666666666666,21.0
pad,54,temp,0.05,1,0.0,3.6166526944671404,0.03333333333333333,30.0,,
pad,54,temp,0.05,2,0.0,3.6166526944671404,0.042682926829268296,164.0,,
pad,54,temp,0.05,3,0.0,3.6166526944671404,0.1232876712328767,73.0,,
pad,54,temp,0.05,4,0.0,3.6166526944671404,0.09090909090909091,11.0,,
pad,54,temp,0.05,5,0.0,3.6166526944671404,0.0,3.0,,
pad,54,temp,0.05,0,0.0,3.6166526944671404,,,0.6666666666666666,21.0
pad,54,temp,0.1,1,0.0,3.6166526944671404,0.03333333333333333,30.0,,
pad,54,temp,0.1,2,0.0,3.6166526944671404,0.042682926829268296,164.0,,
pad,54,temp,0.1,3,0.0,3.6166526944671404,0.1232876712328767,73.0,,
pad,54,temp,0.1,4,0.0,3.6166526944671404,0.09090909090909091,11.0,,
pad,54,temp,0.1,5,0.0,3.6166526944671404,0.0,3.0,,
pad,54,temp,0.1,0,0.0,3.6166526944671404,,,0.6666666666666666,21.0
pad,54,temp,0.15,1,0.0,3.6166526944671404,0.03333333333333333,30.0,,
pad,54,temp,0.15,2,0.0,3.6166526944671404,0.042682926829268296,164.0,,
pad,54,temp,0.15,3,0.0,3.6166526944671404,0.1232876712328767,73.0,,
pad,54,temp,0.15,4,0.0,3.6166526944671404,0.09090909090909091,11.0,,
pad,54,temp,0.15,5,0.0,3.6166526944671404,0.0,3.0,,
pad,54,temp,0.15,0,0.0,3.6166526944671404,,,0.6666666666666666,21.0
hiba,55,softmax,0.05,1,0.9768202254826834,1.0,0.0,17.0,,
hiba,55,softmax,0.05,2,0.9768202254826834,1.0,0.08333333333333333,108.0,,
hiba,55,softmax,0.05,3,0.9768202254826834,1.0,0.08333333333333333,12.0,,
hiba,55,softmax,0.05,0,0.9768202254826834,1.0,,,0.3103448275862069,174.0
hiba,55,softmax,0.1,1,0.9020330078409365,1.0,0.11764705882352941,17.0,,
hiba,55,softmax,0.1,2,0.9020330078409365,1.0,0.1111111111111111,108.0,,
hiba,55,softmax,0.1,3,0.9020330078409365,1.0,0.08333333333333333,12.0,,
hiba,55,softmax,0.1,0,0.9020330078409365,1.0,,,0.5172413793103449,174.0
hiba,55,softmax,0.15,1,0.690450120642594,1.0,0.17647058823529413,17.0,,
hiba,55,softmax,0.15,2,0.690450120642594,1.0,0.17592592592592593,108.0,,
hiba,55,softmax,0.15,3,0.690450120642594,1.0,0.16666666666666666,12.0,,
hiba,55,softmax,0.15,0,0.690450120642594,1.0,,,0.7586206896551724,174.0
hiba,55,temp,0.05,1,0.4804126109953719,4.729572197191705,0.0,17.0,,
hiba,55,temp,0.05,2,0.4804126109953719,4.729572197191705,0.06481481481481481,108.0,,
hiba,55,temp,0.05,3,0.4804126109953719,4.729572197191705,0.0,12.0,,
hiba,55,temp,0.05,0,0.4804126109953719,4.729572197191705,,,0.41379310344827586,174.0
hiba,55,temp,0.1,1,0.3902573737731819,4.729572197191705,0.0,17.0,,
hiba,55,temp,0.1,2,0.3902573737731819,4.729572197191705,0.08333333333333333,108.0,,
hiba,55,temp,0.1,3,0.3902573737731819,4.729572197191705,0.08333333333333333,12.0,,
hiba,55,temp,0.1,0,0.3902573737731819,4.729572197191705,,,0.6379310344827587,174.0
hiba,55,temp,0.15,1,0.33321473188094997,4.729572197191705,0.17647058823529413,17.0,,
hiba,55,temp,0.15,2,0.33321473188094997,4.729572197191705,0.1574074074074074,108.0,,
hiba,55,temp,0.15,3,0.33321473188094997,4.729572197191705,0.25,12.0,,
hiba,55,temp,0.15,0,0.33321473188094997,4.729572197191705,,,0.7988505747126436,174.0
pad,55,softmax,0.05,1,0.5839314184013166,1.0,0.037037037037037035,27.0,,
pad,55,softmax,0.05,2,0.5839314184013166,1.0,0.0379746835443038,158.0,,
pad,55,softmax,0.05,3,0.5839314184013166,1.0,0.05333333333333334,75.0,,
pad,55,softmax,0.05,4,0.5839314184013166,1.0,0.125,8.0,,
pad,55,softmax,0.05,5,0.5839314184013166,1.0,0.0,4.0,,
pad,55,softmax,0.05,0,0.5839314184013166,1.0,,,0.5,18.0
pad,55,softmax,0.1,1,0.0,1.0,0.037037037037037035,27.0,,
pad,55,softmax,0.1,2,0.0,1.0,0.05063291139240506,158.0,,
pad,55,softmax,0.1,3,0.0,1.0,0.05333333333333334,75.0,,
pad,55,softmax,0.1,4,0.0,1.0,0.125,8.0,,
pad,55,softmax,0.1,5,0.0,1.0,0.0,4.0,,
pad,55,softmax,0.1,0,0.0,1.0,,,0.6111111111111112,18.0
pad,55,softmax,0.15,1,0.0,1.0,0.037037037037037035,27.0,,
pad,55,softmax,0.15,2,0.0,1.0,0.05063291139240506,158.0,,
pad,55,softmax,0.15,3,0.0,1.0,0.05333333333333334,75.0,,
pad,55,softmax,0.15,4,0.0,1.0,0.125,8.0,,
pad,55,softmax,0.15,5,0.0,1.0,0.0,4.0,,
pad,55,softmax,0.15,0,0.0,1.0,,,0.6111111111111112,18.0
pad,55,temp,0.05,1,0.33754623076372486,4.188079131212061,0.037037037037037035,27.0,,
pad,55,temp,0.05,2,0.33754623076372486,4.188079131212061,0.05063291139240506,158.0,,
pad,55,temp,0.05,3,0.33754623076372486,4.188079131212061,0.05333333333333334,75.0,,
pad,55,temp,0.05,4,0.33754623076372486,4.188079131212061,0.125,8.0,,
pad,55,temp,0.05,5,0.33754623076372486,4.188079131212061,0.0,4.0,,
pad,55,temp,0.05,0,0.33754623076372486,4.188079131212061,,,0.5555555555555556,18.0
pad,55,temp,0.1,1,0.0,4.188079131212061,0.037037037037037035,27.0,,
pad,55,temp,0.1,2,0.0,4.188079131212061,0.05063291139240506,158.0,,
pad,55,temp,0.1,3,0.0,4.188079131212061,0.05333333333333334,75.0,,
pad,55,temp,0.1,4,0.0,4.188079131212061,0.125,8.0,,
pad,55,temp,0.1,5,0.0,4.188079131212061,0.0,4.0,,
pad,55,temp,0.1,0,0.0,4.188079131212061,,,0.6111111111111112,18.0
pad,55,temp,0.15,1,0.0,4.188079131212061,0.037037037037037035,27.0,,
pad,55,temp,0.15,2,0.0,4.188079131212061,0.05063291139240506,158.0,,
pad,55,temp,0.15,3,0.0,4.188079131212061,0.05333333333333334,75.0,,
pad,55,temp,0.15,4,0.0,4.188079131212061,0.125,8.0,,
pad,55,temp,0.15,5,0.0,4.188079131212061,0.0,4.0,,
pad,55,temp,0.15,0,0.0,4.188079131212061,,,0.6111111111111112,18.0
hiba,56,softmax,0.05,1,0.9845945048227508,1.0,0.05263157894736842,19.0,,
hiba,56,softmax,0.05,2,0.9845945048227508,1.0,0.035398230088495575,113.0,,
hiba,56,softmax,0.05,3,0.9845945048227508,1.0,0.0,16.0,,
hiba,56,softmax,0.05,0,0.9845945048227508,1.0,,,0.2631578947368421,190.0
hiba,56,softmax,0.1,1,0.9429742632640776,1.0,0.05263157894736842,19.0,,
hiba,56,softmax,0.1,2,0.9429742632640776,1.0,0.07079646017699115,113.0,,
hiba,56,softmax,0.1,3,0.9429742632640776,1.0,0.0,16.0,,
hiba,56,softmax,0.1,0,0.9429742632640776,1.0,,,0.42105263157894735,190.0
hiba,56,softmax,0.15,1,0.7879414582786033,1.0,0.05263157894736842,19.0,,
hiba,56,softmax,0.15,2,0.7879414582786033,1.0,0.11504424778761062,113.0,,
hiba,56,softmax,0.15,3,0.7879414582786033,1.0,0.0625,16.0,,
hiba,56,softmax,0.15,0,0.7879414582786033,1.0,,,0.6526315789473685,190.0
hiba,56,temp,0.05,1,0.5312814292372021,4.382104803428534,0.05263157894736842,19.0,,
hiba,56,temp,0.05,2,0.5312814292372021,4.382104803428534,0.04424778761061947,113.0,,
hiba,56,temp,0.05,3,0.5312814292372021,4.382104803428534,0.0,16.0,,
hiba,56,temp,0.05,0,0.5312814292372021,4.382104803428534,,,0.3368421052631579,190.0
hiba,56,temp,0.1,1,0.438857125740051,4.382104803428534,0.05263157894736842,19.0,,
hiba,56,temp,0.1,2,0.438857125740051,4.382104803428534,0.07079646017699115,113.0,,
hiba,56,temp,0.1,3,0.438857125740051,4.382104803428534,0.0,16.0,,
hiba,56,temp,0.1,0,0.438857125740051,4.382104803428534,,,0.5631578947368421,190.0
hiba,56,temp,0.15,1,0.37616986380063105,4.382104803428534,0.05263157894736842,19.0,,
hiba,56,temp,0.15,2,0.37616986380063105,4.382104803428534,0.11504424778761062,113.0,,
hiba,56,temp,0.15,3,0.37616986380063105,4.382104803428534,0.0625,16.0,,
hiba,56,temp,0.15,0,0.37616986380063105,4.382104803428534,,,0.6947368421052632,190.0
pad,56,softmax,0.05,1,0.6999638572419778,1.0,0.0,18.0,,
pad,56,softmax,0.05,2,0.6999638572419778,1.0,0.023668639053254437,169.0,,
pad,56,softmax,0.05,3,0.6999638572419778,1.0,0.04477611940298507,67.0,,
pad,56,softmax,0.05,4,0.6999638572419778,1.0,0.125,8.0,,
pad,56,softmax,0.05,5,0.6999638572419778,1.0,0.0,4.0,,
pad,56,softmax,0.05,0,0.6999638572419778,1.0,,,0.6,10.0
pad,56,softmax,0.1,1,0.0,1.0,0.0,18.0,,
pad,56,softmax,0.1,2,0.0,1.0,0.04142011834319527,169.0,,
pad,56,softmax,0.1,3,0.0,1.0,0.05970149253731343,67.0,,
pad,56,softmax,0.1,4,0.0,1.0,0.125,8.0,,
pad,56,softmax,0.1,5,0.0,1.0,0.0,4.0,,
pad,56,softmax,0.1,0,0.0,1.0,,,0.8,10.0
pad,56,softmax,0.15,1,0.0,1.0,0.0,18.0,,
pad,56,softmax,0.15,2,0.0,1.0,0.04142011834319527,169.0,,
pad,56,softmax,0.15,3,0.0,1.0,0.05970149253731343,67.0,,
pad,56,softmax,0.15,4,0.0,1.0,0.125,8.0,,
pad,56,softmax,0.15,5,0.0,1.0,0.0,4.0,,
pad,56,softmax,0.15,0,0.0,1.0,,,0.8,10.0
pad,56,temp,0.05,1,0.4052313708610292,3.7562491701663108,0.0,18.0,,
pad,56,temp,0.05,2,0.4052313708610292,3.7562491701663108,0.023668639053254437,169.0,,
pad,56,temp,0.05,3,0.4052313708610292,3.7562491701663108,0.04477611940298507,67.0,,
pad,56,temp,0.05,4,0.4052313708610292,3.7562491701663108,0.125,8.0,,
pad,56,temp,0.05,5,0.4052313708610292,3.7562491701663108,0.0,4.0,,
pad,56,temp,0.05,0,0.4052313708610292,3.7562491701663108,,,0.7,10.0
pad,56,temp,0.1,1,0.0,3.7562491701663108,0.0,18.0,,
pad,56,temp,0.1,2,0.0,3.7562491701663108,0.04142011834319527,169.0,,
pad,56,temp,0.1,3,0.0,3.7562491701663108,0.05970149253731343,67.0,,
pad,56,temp,0.1,4,0.0,3.7562491701663108,0.125,8.0,,
pad,56,temp,0.1,5,0.0,3.7562491701663108,0.0,4.0,,
pad,56,temp,0.1,0,0.0,3.7562491701663108,,,0.8,10.0
pad,56,temp,0.15,1,0.0,3.7562491701663108,0.0,18.0,,
pad,56,temp,0.15,2,0.0,3.7562491701663108,0.04142011834319527,169.0,,
pad,56,temp,0.15,3,0.0,3.7562491701663108,0.05970149253731343,67.0,,
pad,56,temp,0.15,4,0.0,3.7562491701663108,0.125,8.0,,
pad,56,temp,0.15,5,0.0,3.7562491701663108,0.0,4.0,,
pad,56,temp,0.15,0,0.0,3.7562491701663108,,,0.8,10.0
hiba,57,softmax,0.05,1,0.9830216461227284,1.0,0.0,20.0,,
hiba,57,softmax,0.05,2,0.9830216461227284,1.0,0.048,125.0,,
hiba,57,softmax,0.05,3,0.9830216461227284,1.0,0.0,12.0,,
hiba,57,softmax,0.05,0,0.9830216461227284,1.0,,,0.3254437869822485,169.0
hiba,57,softmax,0.1,1,0.9035599570483991,1.0,0.05,20.0,,
hiba,57,softmax,0.1,2,0.9035599570483991,1.0,0.104,125.0,,
hiba,57,softmax,0.1,3,0.9035599570483991,1.0,0.0,12.0,,
hiba,57,softmax,0.1,0,0.9035599570483991,1.0,,,0.5621301775147929,169.0
hiba,57,softmax,0.15,1,0.768908307573381,1.0,0.1,20.0,,
hiba,57,softmax,0.15,2,0.768908307573381,1.0,0.112,125.0,,
hiba,57,softmax,0.15,3,0.768908307573381,1.0,0.08333333333333333,12.0,,
hiba,57,softmax,0.15,0,0.768908307573381,1.0,,,0.6804733727810651,169.0
hiba,57,temp,0.05,1,0.4471110922001958,5.022189079098322,0.0,20.0,,
hiba,57,temp,0.05,2,0.4471110922001958,5.022189079098322,0.088,125.0,,
hiba,57,temp,0.05,3,0.4471110922001958,5.022189079098322,0.0,12.0,,
hiba,57,temp,0.05,0,0.4471110922001958,5.022189079098322,,,0.5325443786982249,169.0
hiba,57,temp,0.1,1,0.37490560777987664,5.022189079098322,0.0,20.0,,
hiba,57,temp,0.1,2,0.37490560777987664,5.022189079098322,0.096,125.0,,
hiba,57,temp,0.1,3,0.37490560777987664,5.022189079098322,0.0,12.0,,
hiba,57,temp,0.1,0,0.37490560777987664,5.022189079098322,,,0.6449704142011834,169.0
hiba,57,temp,0.15,1,0.3264121888834824,5.022189079098322,0.1,20.0,,
hiba,57,temp,0.15,2,0.3264121888834824,5.022189079098322,0.128,125.0,,
hiba,57,temp,0.15,3,0.3264121888834824,5.022189079098322,0.16666666666666666,12.0,,
hiba,57,temp,0.15,0,0.3264121888834824,5.022189079098322,,,0.7100591715976331,169.0
pad,57,softmax,0.05,1,0.0,1.0,0.037037037037037035,27.0,,
pad,57,softmax,0.05,2,0.0,1.0,0.0763888888888889,144.0,,
pad,57,softmax,0.05,3,0.0,1.0,0.08196721311475409,61.0,,
pad,57,softmax,0.05,4,0.0,1.0,0.14285714285714285,14.0,,
pad,57,softmax,0.05,5,0.0,1.0,0.0,3.0,,
pad,57,softmax,0.05,0,0.0,1.0,,,0.5882352941176471,17.0
pad,57,softmax,0.1,1,0.0,1.0,0.037037037037037035,27.0,,
pad,57,softmax,0.1,2,0.0,1.0,0.0763888888888889,144.0,,
pad,57,softmax,0.1,3,0.0,1.0,0.08196721311475409,61.0,,
pad,57,softmax,0.1,4,0.0,1.0,0.14285714285714285,14.0,,
pad,57,softmax,0.1,5,0.0,1.0,0.0,3.0,,
pad,57,softmax,0.1,0,0.0,1.0,,,0.5882352941176471,17.0
pad,57,softmax,0.15,1,0.0,1.0,0.037037037037037035,27.0,,
pad,57,softmax,0.15,2,0.0,1.0,0.0763888888888889,144.0,,
pad,57,softmax,0.15,3,0.0,1.0,0.08196721311475409,61.0,,
pad,57,softmax,0.15,4,0.0,1.0,0.14285714285714285,14.0,,
pad,57,softmax,0.15,5,0.0,1.0,0.0,3.0,,
pad,57,softmax,0.15,0,0.0,1.0,,,0.5882352941176471,17.0
pad,57,temp,0.05,1,0.0,3.5526317949007233,0.037037037037037035,27.0,,
pad,57,temp,0.05,2,0.0,3.5526317949007233,0.0763888888888889,144.0,,
pad,57,temp,0.05,3,0.0,3.5526317949007233,0.08196721311475409,61.0,,
pad,57,temp,0.05,4,0.0,3.5526317949007233,0.14285714285714285,14.0,,
pad,57,temp,0.05,5,0.0,3.5526317949007233,0.0,3.0,,
pad,57,temp,0.05,0,0.0,3.5526317949007233,,,0.5882352941176471,17.0
pad,57,temp,0.1,1,0.0,3.5526317949007233,0.037037037037037035,27.0,,
pad,57,temp,0.1,2,0.0,3.5526317949007233,0.0763888888888889,144.0,,
pad,57,temp,0.1,3,0.0,3.5526317949007233,0.08196721311475409,61.0,,
pad,57,temp,0.1,4,0.0,3.5526317949007233,0.14285714285714285,14.0,,
pad,57,temp,0.1,5,0.0,3.5526317949007233,0.0,3.0,,
pad,57,temp,0.1,0,0.0,3.5526317949007233,,,0.5882352941176471,17.0
pad,57,temp,0.15,1,0.0,3.5526317949007233,0.037037037037037035,27.0,,
pad,57,temp,0.15,2,0.0,3.5526317949007233,0.0763888888888889,144.0,,
pad,57,temp,0.15,3,0.0,3.5526317949007233,0.08196721311475409,61.0,,
pad,57,temp,0.15,4,0.0,3.5526317949007233,0.14285714285714285,14.0,,
pad,57,temp,0.15,5,0.0,3.5526317949007233,0.0,3.0,,
pad,57,temp,0.15,0,0.0,3.5526317949007233,,,0.5882352941176471,17.0
hiba,58,softmax,0.05,1,0.9826021392114931,1.0,0.07142857142857142,14.0,,
hiba,58,softmax,0.05,2,0.9826021392114931,1.0,0.04310344827586207,116.0,,
hiba,58,softmax,0.05,3,0.9826021392114931,1.0,0.0,15.0,,
hiba,58,softmax,0.05,0,0.9826021392114931,1.0,,,0.21621621621621623,185.0
hiba,58,softmax,0.1,1,0.9445072574669476,1.0,0.07142857142857142,14.0,,
hiba,58,softmax,0.1,2,0.9445072574669476,1.0,0.04310344827586207,116.0,,
hiba,58,softmax,0.1,3,0.9445072574669476,1.0,0.06666666666666667,15.0,,
hiba,58,softmax,0.1,0,0.9445072574669476,1.0,,,0.3675675675675676,185.0
hiba,58,softmax,0.15,1,0.7704783818288955,1.0,0.14285714285714285,14.0,,
hiba,58,softmax,0.15,2,0.7704783818288955,1.0,0.09482758620689655,116.0,,
hiba,58,softmax,0.15,3,0.7704783818288955,1.0,0.2,15.0,,
hiba,58,softmax,0.15,0,0.7704783818288955,1.0,,,0.6216216216216216,185.0
hiba,58,temp,0.05,1,0.5312609971956972,4.350171131971127,0.07142857142857142,14.0,,
hiba,58,temp,0.05,2,0.5312609971956972,4.350171131971127,0.04310344827586207,116.0,,
hiba,58,temp,0.05,3,0.5312609971956972,4.350171131971127,0.0,15.0,,
hiba,58,temp,0.05,0,0.5312609971956972,4.350171131971127,,,0.2810810810810811,185.0
hiba,58,temp,0.1,1,0.4412482877460635,4.350171131971127,0.07142857142857142,14.0,,
hiba,58,temp,0.1,2,0.4412482877460635,4.350171131971127,0.04310344827586207,116.0,,
hiba,58,temp,0.1,3,0.4412482877460635,4.350171131971127,0.13333333333333333,15.0,,
hiba,58,temp,0.1,0,0.4412482877460635,4.350171131971127,,,0.5243243243243243,185.0
hiba,58,temp,0.15,1,0.36204165680182504,4.350171131971127,0.14285714285714285,14.0,,
hiba,58,temp,0.15,2,0.36204165680182504,4.350171131971127,0.06896551724137931,116.0,,
hiba,58,temp,0.15,3,0.36204165680182504,4.350171131971127,0.26666666666666666,15.0,,
hiba,58,temp,0.15,0,0.36204165680182504,4.350171131971127,,,0.7189189189189189,185.0
pad,58,softmax,0.05,1,0.0,1.0,0.0,20.0,,
pad,58,softmax,0.05,2,0.0,1.0,0.112,125.0,,
pad,58,softmax,0.05,3,0.0,1.0,0.0625,64.0,,
pad,58,softmax,0.05,4,0.0,1.0,0.0,11.0,,
pad,58,softmax,0.05,5,0.0,1.0,0.0,3.0,,
pad,58,softmax,0.05,0,0.0,1.0,,,0.5882352941176471,17.0
pad,58,softmax,0.1,1,0.0,1.0,0.0,20.0,,
pad,58,softmax,0.1,2,0.0,1.0,0.112,125.0,,
pad,58,softmax,0.1,3,0.0,1.0,0.0625,64.0,,
pad,58,softmax,0.1,4,0.0,1.0,0.0,11.0,,
pad,58,softmax,0.1,5,0.0,1.0,0.0,3.0,,
pad,58,softmax,0.1,0,0.0,1.0,,,0.5882352941176471,17.0
pad,58,softmax,0.15,1,0.0,1.0,0.0,20.0,,
pad,58,softmax,0.15,2,0.0,1.0,0.112,125.0,,
pad,58,softmax,0.15,3,0.0,1.0,0.0625,64.0,,
pad,58,softmax,0.15,4,0.0,1.0,0.0,11.0,,
pad,58,softmax,0.15,5,0.0,1.0,0.0,3.0,,
pad,58,softmax,0.15,0,0.0,1.0,,,0.5882352941176471,17.0
pad,58,temp,0.05,1,0.0,3.8047623428007853,0.0,20.0,,
pad,58,temp,0.05,2,0.0,3.8047623428007853,0.112,125.0,,
pad,58,temp,0.05,3,0.0,3.8047623428007853,0.0625,64.0,,
pad,58,temp,0.05,4,0.0,3.8047623428007853,0.0,11.0,,
pad,58,temp,0.05,5,0.0,3.8047623428007853,0.0,3.0,,
pad,58,temp,0.05,0,0.0,3.8047623428007853,,,0.5882352941176471,17.0
pad,58,temp,0.1,1,0.0,3.8047623428007853,0.0,20.0,,
pad,58,temp,0.1,2,0.0,3.8047623428007853,0.112,125.0,,
pad,58,temp,0.1,3,0.0,3.8047623428007853,0.0625,64.0,,
pad,58,temp,0.1,4,0.0,3.8047623428007853,0.0,11.0,,
pad,58,temp,0.1,5,0.0,3.8047623428007853,0.0,3.0,,
pad,58,temp,0.1,0,0.0,3.8047623428007853,,,0.5882352941176471,17.0
pad,58,temp,0.15,1,0.0,3.8047623428007853,0.0,20.0,,
pad,58,temp,0.15,2,0.0,3.8047623428007853,0.112,125.0,,
pad,58,temp,0.15,3,0.0,3.8047623428007853,0.0625,64.0,,
pad,58,temp,0.15,4,0.0,3.8047623428007853,0.0,11.0,,
pad,58,temp,0.15,5,0.0,3.8047623428007853,0.0,3.0,,
pad,58,temp,0.15,0,0.0,3.8047623428007853,,,0.5882352941176471,17.0
hiba,59,softmax,0.05,1,0.9838066037200458,1.0,0.0,16.0,,
hiba,59,softmax,0.05,2,0.9838066037200458,1.0,0.03076923076923077,130.0,,
hiba,59,softmax,0.05,3,0.9838066037200458,1.0,0.0,9.0,,
hiba,59,softmax,0.05,0,0.9838066037200458,1.0,,,0.2641509433962264,159.0
hiba,59,softmax,0.1,1,0.9014732543854227,1.0,0.125,16.0,,
hiba,59,softmax,0.1,2,0.9014732543854227,1.0,0.1076923076923077,130.0,,
hiba,59,softmax,0.1,3,0.9014732543854227,1.0,0.0,9.0,,
hiba,59,softmax,0.1,0,0.9014732543854227,1.0,,,0.5534591194968553,159.0
hiba,59,softmax,0.15,1,0.7417134268554734,1.0,0.125,16.0,,
hiba,59,softmax,0.15,2,0.7417134268554734,1.0,0.15384615384615385,130.0,,
hiba,59,softmax,0.15,3,0.7417134268554734,1.0,0.1111111111111111,9.0,,
hiba,59,softmax,0.15,0,0.7417134268554734,1.0,,,0.7232704402515723,159.0
hiba,59,temp,0.05,1,0.45335691372184317,5.079742336035225,0.0625,16.0,,
hiba,59,temp,0.05,2,0.45335691372184317,5.079742336035225,0.046153846153846156,130.0,,
hiba,59,temp,0.05,3,0.45335691372184317,5.079742336035225,0.0,9.0,,
hiba,59,temp,0.05,0,0.45335691372184317,5.079742336035225,,,0.4339622641509434,159.0
hiba,59,temp,0.1,1,0.36063246984391223,5.079742336035225,0.125,16.0,,
hiba,59,temp,0.1,2,0.36063246984391223,5.079742336035225,0.12307692307692308,130.0,,
hiba,59,temp,0.1,3,0.36063246984391223,5.079742336035225,0.0,9.0,,
hiba,59,temp,0.1,0,0.36063246984391223,5.079742336035225,,,0.7044025157232704,159.0
hiba,59,temp,0.15,1,0.32427697396128924,5.079742336035225,0.125,16.0,,
hiba,59,temp,0.15,2,0.32427697396128924,5.079742336035225,0.16153846153846155,130.0,,
hiba,59,temp,0.15,3,0.32427697396128924,5.079742336035225,0.1111111111111111,9.0,,
hiba,59,temp,0.15,0,0.32427697396128924,5.079742336035225,,,0.7924528301886793,159.0
pad,59,softmax,0.05,1,0.0,1.0,0.0,29.0,,
pad,59,softmax,0.05,2,0.0,1.0,0.05,140.0,,
pad,59,softmax,0.05,3,0.0,1.0,0.09210526315789473,76.0,,
pad,59,softmax,0.05,4,0.0,1.0,0.2,5.0,,
pad,59,softmax,0.05,5,0.0,1.0,0.0,5.0,,
pad,59,softmax,0.05,0,0.0,1.0,,,0.8,20.0
pad,59,softmax,0.1,1,0.0,1.0,0.0,29.0,,
pad,59,softmax,0.1,2,0.0,1.0,0.05,140.0,,
pad,59,softmax,0.1,3,0.0,1.0,0.09210526315789473,76.0,,
pad,59,softmax,0.1,4,0.0,1.0,0.2,5.0,,
pad,59,softmax,0.1,5,0.0,1.0,0.0,5.0,,
pad,59,softmax,0.1,0,0.0,1.0,,,0.8,20.0
pad,59,softmax,0.15,1,0.0,1.0,0.0,29.0,,
pad,59,softmax,0.15,2,0.0,1.0,0.05,140.0,,
pad,59,softmax,0.15,3,0.0,1.0,0.09210526315789473,76.0,,
pad,59,softmax,0.15,4,0.0,1.0,0.2,5.0,,
pad,59,softmax,0.15,5,0.0,1.0,0.0,5.0,,
pad,59,softmax,0.15,0,0.0,1.0,,,0.8,20.0
pad,59,temp,0.05,1,0.0,4.108598711989154,0.0,29.0,,
pad,59,temp,0.05,2,0.0,4.108598711989154,0.05,140.0,,
pad,59,temp,0.05,3,0.0,4.108598711989154,0.09210526315789473,76.0,,
pad,59,temp,0.05,4,0.0,4.108598711989154,0.2,5.0,,
pad,59,temp,0.05,5,0.0,4.108598711989154,0.0,5.0,,
pad,59,temp,0.05,0,0.0,4.108598711989154,,,0.8,20.0
pad,59,temp,0.1,1,0.0,4.108598711989154,0.0,29.0,,
pad,59,temp,0.1,2,0.0,4.108598711989154,0.05,140.0,,
pad,59,temp,0.1,3,0.0,4.108598711989154,0.09210526315789473,76.0,,
pad,59,temp,0.1,4,0.0,4.108598711989154,0.2,5.0,,
pad,59,temp,0.1,5,0.0,4.108598711989154,0.0,5.0,,
pad,59,temp,0.1,0,0.0,4.108598711989154,,,0.8,20.0
pad,59,temp,0.15,1,0.0,4.108598711989154,0.0,29.0,,
pad,59,temp,0.15,2,0.0,4.108598711989154,0.05,140.0,,
pad,59,temp,0.15,3,0.0,4.108598711989154,0.09210526315789473,76.0,,
pad,59,temp,0.15,4,0.0,4.108598711989154,0.2,5.0,,
pad,59,temp,0.15,5,0.0,4.108598711989154,0.0,5.0,,
pad,59,temp,0.15,0,0.0,4.108598711989154,,,0.8,20.0
hiba,60,softmax,0.05,1,0.9766312053446781,1.0,0.05263157894736842,19.0,,
hiba,60,softmax,0.05,2,0.9766312053446781,1.0,0.08333333333333333,120.0,,
hiba,60,softmax,0.05,3,0.9766312053446781,1.0,0.05263157894736842,19.0,,
hiba,60,softmax,0.05,0,0.9766312053446781,1.0,,,0.4296577946768061,263.0
hiba,60,softmax,0.1,1,0.8486781531851874,1.0,0.10526315789473684,19.0,,
hiba,60,softmax,0.1,2,0.8486781531851874,1.0,0.15833333333333333,120.0,,
hiba,60,softmax,0.1,3,0.8486781531851874,1.0,0.10526315789473684,19.0,,
hiba,60,softmax,0.1,0,0.8486781531851874,1.0,,,0.7110266159695817,263.0
hiba,60,softmax,0.15,1,0.7158810020486889,1.0,0.10526315789473684,19.0,,
hiba,60,softmax,0.15,2,0.7158810020486889,1.0,0.175,120.0,,
hiba,60,softmax,0.15,3,0.7158810020486889,1.0,0.15789473684210525,19.0,,
hiba,60,softmax,0.15,0,0.7158810020486889,1.0,,,0.7984790874524715,263.0
hiba,60,temp,0.05,1,0.48650226618366227,4.662459457894747,0.05263157894736842,19.0,,
hiba,60,temp,0.05,2,0.48650226618366227,4.662459457894747,0.075,120.0,,
hiba,60,temp,0.05,3,0.48650226618366227,4.662459457894747,0.0,19.0,,
hiba,60,temp,0.05,0,0.48650226618366227,4.662459457894747,,,0.5665399239543726,263.0
hiba,60,temp,0.1,1,0.376186206456835,4.662459457894747,0.10526315789473684,19.0,,
hiba,60,temp,0.1,2,0.376186206456835,4.662459457894747,0.14166666666666666,120.0,,
hiba,60,temp,0.1,3,0.376186206456835,4.662459457894747,0.15789473684210525,19.0,,
hiba,60,temp,0.1,0,0.376186206456835,4.662459457894747,,,0.7946768060836502,263.0
hiba,60,temp,0.15,1,0.3313055887422857,4.662459457894747,0.10526315789473684,19.0,,
hiba,60,temp,0.15,2,0.3313055887422857,4.662459457894747,0.19166666666666668,120.0,,
hiba,60,temp,0.15,3,0.3313055887422857,4.662459457894747,0.15789473684210525,19.0,,
hiba,60,temp,0.15,0,0.3313055887422857,4.662459457894747,,,0.8745247148288974,263.0
