cohort,draw,alpha,stratum,n_cal,degenerate,coverage,coverage_pw,miss_rate,referral,referral_pw,set_size,n_test
pad,20,0.15,cov-MEL,,,0.6363636363636364,,,,,,11
pad,20,0.15,sens-MEL,,,,,,1.0,,,11
pad,20,0.15,cov-NV,,,1.0,,,,,,13
pad,20,0.15,cov-BCC,,,0.9276315789473685,,,,,,152
pad,20,0.15,sens-BCC,,,,,,1.0,,,152
pad,20,0.15,cov-AK,,,0.8823529411764706,,,,,,51
pad,20,0.15,sens-AK,,,,,,1.0,,,51
pad,20,0.15,cov-BKL,,,1.0,,,,,,5
pad,20,0.15,cov-SCC,,,0.5428571428571428,,,,,,35
pad,20,0.15,sens-SCC,,,,,,1.0,,,35
hiba,21,0.05,B,169.0,False,0.9666666666666667,0.9492753623188406,,1.0,1.0,6.2,120
hiba,21,0.05,M1,24.0,False,1.0,1.0,0.0,1.0,1.0,6.125,16
hiba,21,0.05,M2,218.0,False,0.9747899159663865,0.9690721649484536,0.0,1.0,1.0,6.5210084033613445,119
hiba,21,0.05,M3,24.0,False,1.0,1.0,0.0,1.0,1.0,6.555555555555555,18
hiba,21,0.05,cov-MEL,,,1.0,,,,,,55
hiba,21,0.05,sens-MEL,,,,,,1.0,,,55
hiba,21,0.05,cov-NV,,,1.0,,,,,,85
hiba,21,0.05,cov-BCC,,,1.0,,,,,,65
hiba,21,0.05,sens-BCC,,,,,,1.0,,,65
hiba,21,0.05,cov-AK,,,1.0,,,,,,13
hiba,21,0.05,sens-AK,,,,,,1.0,,,13
hiba,21,0.05,cov-BKL,,,1.0,,,,,,15
hiba,21,0.05,cov-DF,,,0.7692307692307693,,,,,,13
hiba,21,0.05,cov-VASC,,,0.8571428571428571,,,,,,7
hiba,21,0.05,cov-SCC,,,0.85,,,,,,20
hiba,21,0.05,sens-SCC,,,,,,1.0,,,20
hiba,21,0.1,B,169.0,False,0.9,0.8816425120772946,,1.0,1.0,4.4,120
hiba,21,0.1,M1,24.0,False,0.9375,0.9666666666666666,0.0,1.0,1.0,4.625,16
hiba,21,0.1,M2,218.0,False,0.9495798319327731,0.9381443298969072,0.0,1.0,1.0,4.428571428571429,119
hiba,21,0.1,M3,24.0,False,1.0,1.0,0.0,1.0,1.0,5.055555555555555,18
hiba,21,0.1,cov-MEL,,,0.9818181818181818,,,,,,55
hiba,21,0.1,sens-MEL,,,,,,1.0,,,55
hiba,21,0.1,cov-NV,,,0.9882352941176471,,,,,,85
hiba,21,0.1,cov-BCC,,,0.9846153846153847,,,,,,65
hiba,21,0.1,sens-BCC,,,,,,1.0,,,65
hiba,21,0.1,cov-AK,,,1.0,,,,,,13
hiba,21,0.1,sens-AK,,,,,,1.0,,,13
hiba,21,0.1,cov-BKL,,,1.0,,,,,,15
hiba,21,0.1,cov-DF,,,0.46153846153846156,,,,,,13
hiba,21,0.1,cov-VASC,,,0.42857142857142855,,,,,,7
hiba,21,0.1,cov-SCC,,,0.75,,,,,,20
hiba,21,0.1,sens-SCC,,,,,,1.0,,,20
hiba,21,0.15,B,169.0,False,0.8666666666666667,0.8333333333333334,,1.0,1.0,3.433333333333333,120
hiba,21,0.15,M1,24.0,False,0.875,0.9166666666666666,0.0,1.0,1.0,3.5,16
hiba,21,0.15,M2,218.0,False,0.8739495798319328,0.8759450171821306,0.0,1.0,1.0,3.4789915966386555,119
hiba,21,0.15,M3,24.0,False,1.0,1.0,0.0,1.0,1.0,4.166666666666667,18
hiba,21,0.15,cov-MEL,,,0.9636363636363636,,,,,,55
hiba,21,0.15,sens-MEL,,,,,,1.0,,,55
hiba,21,0.15,cov-NV,,,0.9764705882352941,,,,,,85
hiba,21,0.15,cov-BCC,,,0.9384615384615385,,,,,,65
hiba,21,0.15,sens-BCC,,,,,,1.0,,,65
hiba,21,0.15,cov-AK,,,0.9230769230769231,,,,,,13
hiba,21,0.15,sens-AK,,,,,,1.0,,,13
hiba,21,0.15,cov-BKL,,,0.9333333333333333,,,,,,15
hiba,21,0.15,cov-DF,,,0.38461538461538464,,,,,,13
hiba,21,0.15,cov-VASC,,,0.2857142857142857,,,,,,7
hiba,21,0.15,cov-SCC,,,0.5,,,,,,20
hiba,21,0.15,sens-SCC,,,,,,1.0,,,20
pad,21,0.05,B,21.0,False,1.0,1.0,,1.0,1.0,4.45,20
pad,21,0.05,M1,24.0,False,1.0,1.0,0.0,1.0,1.0,4.5,26
pad,21,0.05,M2,160.0,False,0.9407894736842105,0.9574049803407602,0.0,1.0,1.0,4.25,152
pad,21,0.05,M3,72.0,False,1.0,1.0,0.0,1.0,1.0,4.366197183098592,71
pad,21,0.05,M4,9.0,True,1.0,1.0,0.0,1.0,1.0,5.5,8
pad,21,0.05,M5,3.0,True,1.0,1.0,0.0,1.0,1.0,5.333333333333333,3
pad,21,0.05,cov-MEL,,,0.9230769230769231,,,,,,13
pad,21,0.05,sens-MEL,,,,,,1.0,,,13
pad,21,0.05,cov-NV,,,1.0,,,,,,13
pad,21,0.05,cov-BCC,,,0.9873417721518988,,,,,,158
pad,21,0.05,sens-BCC,,,,,,1.0,,,158
pad,21,0.05,cov-AK,,,0.9666666666666667,,,,,,60
pad,21,0.05,sens-AK,,,,,,1.0,,,60
pad,21,0.05,cov-BKL,,,1.0,,,,,,7
pad,21,0.05,cov-SCC,,,0.8620689655172413,,,,,,29
pad,21,0.05,sens-SCC,,,,,,1.0,,,29
pad,21,0.1,B,21.0,False,1.0,1.0,,1.0,1.0,3.55,20
pad,21,0.1,M1,24.0,False,1.0,1.0,0.0,1.0,1.0,4.153846153846154,26
pad,21,0.1,M2,160.0,False,0.9013157894736842,0.9161205766710354,0.0,1.0,1.0,3.625,152
pad,21,0.1,M3,72.0,False,0.9436619718309859,0.9270833333333334,0.0,1.0,1.0,3.5492957746478875,71
pad,21,0.1,M4,9.0,False,1.0,1.0,0.0,1.0,1.0,5.0,8
pad,21,0.1,M5,3.0,True,1.0,1.0,0.0,1.0,1.0,5.333333333333333,3
pad,21,0.1,cov-MEL,,,0.8461538461538461,,,,,,13
pad,21,0.1,sens-MEL,,,,,,1.0,,,13
pad,21,0.1,cov-NV,,,1.0,,,,,,13
pad,21,0.1,cov-BCC,,,0.9620253164556962,,,,,,158
pad,21,0.1,sens-BCC,,,,,,1.0,,,158
pad,21,0.1,cov-AK,,,0.95,,,,,,60
pad,21,0.1,sens-AK,,,,,,1.0,,,60
pad,21,0.1,cov-BKL,,,1.0,,,,,,7
pad,21,0.1,cov-SCC,,,0.7241379310344828,,,,,,29
pad,21,0.1,sens-SCC,,,,,,1.0,,,29
pad,21,0.15,B,21.0,False,0.9,0.8888888888888888,,1.0,1.0,2.8,20
pad,21,0.15,M1,24.0,False,0.8076923076923077,0.765625,0.0,1.0,1.0,2.3461538461538463,26
pad,21,0.15,M2,160.0,False,0.8486842105263158,0.8551769331585845,0.0,1.0,1.0,2.460526315789474,152
pad,21,0.15,M3,72.0,False,0.8873239436619719,0.873263888888889,0.0,1.0,1.0,2.507042253521127,71
pad,21,0.15,M4,9.0,False,1.0,1.0,0.0,1.0,1.0,4.375,8
pad,21,0.15,M5,3.0,True,1.0,1.0,0.0,1.0,1.0,4.666666666666667,3
pad,21,0.15,cov-MEL,,,0.7692307692307693,,,,,,13
pad,21,0.15,sens-MEL,,,,,,1.0,,,13
pad,21,0.15,cov-NV,,,0.9230769230769231,,,,,,13
pad,21,0.15,cov-BCC,,,0.8987341772151899,,,,,,158
pad,21,0.15,sens-BCC,,,,,,1.0,,,158
pad,21,0.15,cov-AK,,,0.9,,,,,,60
pad,21,0.15,sens-AK,,,,,,1.0,,,60
pad,21,0.15,cov-BKL,,,0.8571428571428571,,,,,,7
pad,21,0.15,cov-SCC,,,0.6206896551724138,,,,,,29
pad,21,0.15,sens-SCC,,,,,,1.0,,,29
hiba,22,0.05,B,161.0,False,1.0,1.0,,1.0,1.0,6.826086956521739,184
hiba,22,0.05,M1,23.0,False,1.0,1.0,0.0,1.0,1.0,7.25,20
hiba,22,0.05,M2,228.0,False,0.9380530973451328,0.9568965517241379,0.0,1.0,1.0,7.415929203539823,113
hiba,22,0.05,M3,22.0,False,1.0,1.0,0.0,1.0,1.0,7.611111111111111,18
hiba,22,0.05,cov-MEL,,,0.9795918367346939,,,,,,49
hiba,22,0.05,sens-MEL,,,,,,1.0,,,49
hiba,22,0.05,cov-NV,,,1.0,,,,,,153
hiba,22,0.05,cov-BCC,,,1.0,,,,,,69
hiba,22,0.05,sens-BCC,,,,,,1.0,,,69
hiba,22,0.05,cov-AK,,,0.8333333333333334,,,,,,18
hiba,22,0.05,sens-AK,,,,,,1.0,,,18
hiba,22,0.05,cov-BKL,,,1.0,,,,,,11
hiba,22,0.05,cov-DF,,,1.0,,,,,,6
hiba,22,0.05,cov-VASC,,,1.0,,,,,,14
hiba,22,0.05,cov-SCC,,,0.8,,,,,,15
hiba,22,0.05,sens-SCC,,,,,,1.0,,,15
hiba,22,0.1,B,161.0,False,0.9565217391304348,0.9383116883116883,,1.0,1.0,4.157608695652174,184
hiba,22,0.1,M1,23.0,False,0.95,0.9696969696969696,0.0,1.0,1.0,4.95,20
hiba,22,0.1,M2,228.0,False,0.8849557522123894,0.9080459770114943,0.0,1.0,1.0,4.495575221238938,113
hiba,22,0.1,M3,22.0,False,1.0,1.0,0.0,1.0,1.0,5.444444444444445,18
hiba,22,0.1,cov-MEL,,,0.9591836734693877,,,,,,49
hiba,22,0.1,sens-MEL,,,,,,1.0,,,49
hiba,22,0.1,cov-NV,,,1.0,,,,,,153
hiba,22,0.1,cov-BCC,,,0.9565217391304348,,,,,,69
hiba,22,0.1,sens-BCC,,,,,,1.0,,,69
hiba,22,0.1,cov-AK,,,0.7222222222222222,,,,,,18
hiba,22,0.1,sens-AK,,,,,,1.0,,,18
hiba,22,0.1,cov-BKL,,,1.0,,,,,,11
hiba,22,0.1,cov-DF,,,0.3333333333333333,,,,,,6
hiba,22,0.1,cov-VASC,,,0.7142857142857143,,,,,,14
hiba,22,0.1,cov-SCC,,,0.7333333333333333,,,,,,15
hiba,22,0.1,sens-SCC,,,,,,1.0,,,15
hiba,22,0.15,B,161.0,False,0.9239130434782609,0.8766233766233766,,1.0,1.0,3.4510869565217392,184
hiba,22,0.15,M1,23.0,False,0.9,0.9469696969696969,0.0,1.0,1.0,3.85,20
hiba,22,0.15,M2,228.0,False,0.8672566371681416,0.8994252873563219,0.0,1.0,1.0,3.769911504424779,113
hiba,22,0.15,M3,22.0,False,1.0,1.0,0.0,1.0,1.0,4.333333333333333,18
hiba,22,0.15,cov-MEL,,,0.9591836734693877,,,,,,49
hiba,22,0.15,sens-MEL,,,,,,1.0,,,49
hiba,22,0.15,cov-NV,,,0.9869281045751634,,,,,,153
hiba,22,0.15,cov-BCC,,,0.927536231884058,,,,,,69
hiba,22,0.15,sens-BCC,,,,,,1.0,,,69
hiba,22,0.15,cov-AK,,,0.7222222222222222,,,,,,18
hiba,22,0.15,sens-AK,,,,,,1.0,,,18
hiba,22,0.15,cov-BKL,,,1.0,,,,,,11
hiba,22,0.15,cov-DF,,,0.3333333333333333,,,,,,6
hiba,22,0.15,cov-VASC,,,0.42857142857142855,,,,,,14
hiba,22,0.15,cov-SCC,,,0.6666666666666666,,,,,,15
hiba,22,0.15,sens-SCC,,,,,,1.0,,,15
pad,22,0.05,B,24.0,False,1.0,1.0,,1.0,1.0,4.222222222222222,18
pad,22,0.05,M1,25.0,False,1.0,1.0,0.0,1.0,1.0,4.0,20
pad,22,0.05,M2,160.0,False,0.9155844155844156,0.9375273044997817,0.0,1.0,1.0,3.909090909090909,154
pad,22,0.05,M3,69.0,False,0.961038961038961,0.9509803921568627,0.0,1.0,1.0,4.077922077922078,77
pad,22,0.05,M4,10.0,True,1.0,1.0,0.0,1.0,1.0,5.444444444444445,9
pad,22,0.05,M5,2.0,True,1.0,1.0,0.0,1.0,1.0,5.333333333333333,3
pad,22,0.05,cov-MEL,,,0.8888888888888888,,,,,,9
pad,22,0.05,sens-MEL,,,,,,1.0,,,9
pad,22,0.05,cov-NV,,,1.0,,,,,,12
pad,22,0.05,cov-BCC,,,0.9879518072289156,,,,,,166
pad,22,0.05,sens-BCC,,,,,,1.0,,,166
pad,22,0.05,cov-AK,,,0.9183673469387755,,,,,,49
pad,22,0.05,sens-AK,,,,,,1.0,,,49
pad,22,0.05,cov-BKL,,,1.0,,,,,,6
pad,22,0.05,cov-SCC,,,0.7692307692307693,,,,,,39
pad,22,0.05,sens-SCC,,,,,,1.0,,,39
pad,22,0.1,B,24.0,False,1.0,1.0,,1.0,1.0,3.8333333333333335,18
pad,22,0.1,M1,25.0,False,1.0,1.0,0.0,1.0,1.0,3.55,20
pad,22,0.1,M2,160.0,False,0.8636363636363636,0.8840104849279163,0.0,1.0,1.0,3.5194805194805197,154
pad,22,0.1,M3,69.0,False,0.948051948051948,0.9313725490196079,0.0,1.0,1.0,3.6103896103896105,77
pad,22,0.1,M4,10.0,False,1.0,1.0,0.0,1.0,1.0,4.888888888888889,9
pad,22,0.1,M5,2.0,True,1.0,1.0,0.0,1.0,1.0,5.333333333333333,3
pad,22,0.1,cov-MEL,,,0.8888888888888888,,,,,,9
pad,22,0.1,sens-MEL,,,,,,1.0,,,9
pad,22,0.1,cov-NV,,,1.0,,,,,,12
pad,22,0.1,cov-BCC,,,0.963855421686747,,,,,,166
pad,22,0.1,sens-BCC,,,,,,1.0,,,166
pad,22,0.1,cov-AK,,,0.9183673469387755,,,,,,49
pad,22,0.1,sens-AK,,,,,,1.0,,,49
pad,22,0.1,cov-BKL,,,1.0,,,,,,6
pad,22,0.1,cov-SCC,,,0.6410256410256411,,,,,,39
pad,22,0.1,sens-SCC,,,,,,1.0,,,39
pad,22,0.15,B,24.0,False,1.0,1.0,,1.0,1.0,3.388888888888889,18
pad,22,0.15,M1,25.0,False,1.0,1.0,0.0,1.0,1.0,2.8,20
pad,22,0.15,M2,160.0,False,0.7857142857142857,0.807994757536042,0.0,1.0,1.0,2.5194805194805197,154
pad,22,0.15,M3,69.0,False,0.922077922077922,0.9150326797385622,0.0,1.0,1.0,2.857142857142857,77
pad,22,0.15,M4,10.0,False,1.0,1.0,0.0,1.0,1.0,4.111111111111111,9
pad,22,0.15,M5,2.0,True,1.0,1.0,0.0,1.0,1.0,5.0,3
pad,22,0.15,cov-MEL,,,0.6666666666666666,,,,,,9
pad,22,0.15,sens-MEL,,,,,,1.0,,,9
pad,22,0.15,cov-NV,,,1.0,,,,,,12
pad,22,0.15,cov-BCC,,,0.9156626506024096,,,,,,166
pad,22,0.15,sens-BCC,,,,,,1.0,,,166
pad,22,0.15,cov-AK,,,0.8775510204081632,,,,,,49
pad,22,0.15,sens-AK,,,,,,1.0,,,49
pad,22,0.15,cov-BKL,,,1.0,,,,,,6
pad,22,0.15,cov-SCC,,,0.5897435897435898,,,,,,39
pad,22,0.15,sens-SCC,,,,,,1.0,,,39
hiba,23,0.05,B,161.0,False,0.9854014598540146,0.974025974025974,,1.0,1.0,6.2846715328467155,137
hiba,23,0.05,M1,25.0,False,1.0,1.0,0.0,1.0,1.0,7.0,19
hiba,23,0.05,M2,223.0,False,0.9285714285714286,0.9239130434782609,0.0,1.0,1.0,6.508928571428571,112
hiba,23,0.05,M3,27.0,False,1.0,1.0,0.0,1.0,1.0,6.625,8
hiba,23,0.05,cov-MEL,,,1.0,,,,,,46
hiba,23,0.05,sens-MEL,,,,,,1.0,,,46
hiba,23,0.05,cov-NV,,,1.0,,,,,,102
hiba,23,0.05,cov-BCC,,,1.0,,,,,,56
hiba,23,0.05,sens-BCC,,,,,,1.0,,,56
hiba,23,0.05,cov-AK,,,0.8666666666666667,,,,,,15
hiba,23,0.05,sens-AK,,,,,,1.0,,,15
hiba,23,0.05,cov-BKL,,,1.0,,,,,,21
hiba,23,0.05,cov-DF,,,0.8888888888888888,,,,,,9
hiba,23,0.05,cov-VASC,,,0.8,,,,,,5
hiba,23,0.05,cov-SCC,,,0.7272727272727273,,,,,,22
hiba,23,0.05,sens-SCC,,,,,,1.0,,,22
hiba,23,0.1,B,161.0,False,0.948905109489051,0.9372294372294373,,1.0,1.0,4.109489051094891,137
hiba,23,0.1,M1,25.0,False,1.0,1.0,0.0,1.0,1.0,4.894736842105263,19
hiba,23,0.1,M2,223.0,False,0.9017857142857143,0.8994565217391305,0.0,1.0,1.0,4.446428571428571,112
hiba,23,0.1,M3,27.0,False,1.0,1.0,0.0,1.0,1.0,5.25,8
hiba,23,0.1,cov-MEL,,,0.9782608695652174,,,,,,46
hiba,23,0.1,sens-MEL,,,,,,1.0,,,46
hiba,23,0.1,cov-NV,,,0.9901960784313726,,,,,,102
hiba,23,0.1,cov-BCC,,,1.0,,,,,,56
hiba,23,0.1,sens-BCC,,,,,,1.0,,,56
hiba,23,0.1,cov-AK,,,0.8666666666666667,,,,,,15
hiba,23,0.1,sens-AK,,,,,,1.0,,,15
hiba,23,0.1,cov-BKL,,,1.0,,,,,,21
hiba,23,0.1,cov-DF,,,0.4444444444444444,,,,,,9
hiba,23,0.1,cov-VASC,,,0.8,,,,,,5
hiba,23,0.1,cov-SCC,,,0.6363636363636364,,,,,,22
hiba,23,0.1,sens-SCC,,,,,,1.0,,,22
hiba,23,0.15,B,161.0,False,0.9124087591240876,0.8787878787878789,,1.0,1.0,3.372262773722628,137
hiba,23,0.15,M1,25.0,False,1.0,1.0,0.0,1.0,1.0,4.0,19
hiba,23,0.15,M2,223.0,False,0.8571428571428571,0.8646739130434782,0.0,1.0,1.0,3.705357142857143,112
hiba,23,0.15,M3,27.0,False,0.875,0.8571428571428571,0.0,1.0,1.0,2.875,8
hiba,23,0.15,cov-MEL,,,0.9565217391304348,,,,,,46
hiba,23,0.15,sens-MEL,,,,,,1.0,,,46
hiba,23,0.15,cov-NV,,,0.9803921568627451,,,,,,102
hiba,23,0.15,cov-BCC,,,0.9821428571428571,,,,,,56
hiba,23,0.15,sens-BCC,,,,,,1.0,,,56
hiba,23,0.15,cov-AK,,,0.8,,,,,,15
hiba,23,0.15,sens-AK,,,,,,1.0,,,15
hiba,23,0.15,cov-BKL,,,1.0,,,,,,21
hiba,23,0.15,cov-DF,,,0.1111111111111111,,,,,,9
hiba,23,0.15,cov-VASC,,,0.6,,,,,,5
hiba,23,0.15,cov-SCC,,,0.5,,,,,,22
hiba,23,0.15,sens-SCC,,,,,,1.0,,,22
pad,23,0.05,B,27.0,False,1.0,1.0,,1.0,1.0,4.461538461538462,13
pad,23,0.05,M1,24.0,False,1.0,1.0,0.0,1.0,1.0,4.423076923076923,26
pad,23,0.05,M2,150.0,False,0.9041916167664671,0.9147659063625451,0.0,1.0,1.0,3.784431137724551,167
pad,23,0.05,M3,71.0,False,0.984375,0.9795918367346939,0.0,1.0,1.0,4.265625,64
pad,23,0.05,M4,11.0,True,1.0,1.0,0.0,1.0,1.0,5.375,8
pad,23,0.05,M5,2.0,True,1.0,1.0,0.0,1.0,1.0,5.666666666666667,3
pad,23,0.05,cov-MEL,,,1.0,,,,,,11
pad,23,0.05,sens-MEL,,,,,,1.0,,,11
pad,23,0.05,cov-NV,,,1.0,,,,,,8
pad,23,0.05,cov-BCC,,,0.9880952380952381,,,,,,168
pad,23,0.05,sens-BCC,,,,,,1.0,,,168
pad,23,0.05,cov-AK,,,0.9444444444444444,,,,,,54
pad,23,0.05,sens-AK,,,,,,1.0,,,54
pad,23,0.05,cov-BKL,,,1.0,,,,,,5
pad,23,0.05,cov-SCC,,,0.6571428571428571,,,,,,35
pad,23,0.05,sens-SCC,,,,,,1.0,,,35
pad,23,0.1,B,27.0,False,0.9230769230769231,0.9166666666666666,,1.0,1.0,3.3846153846153846,13
pad,23,0.1,M1,24.0,False,1.0,1.0,0.0,1.0,1.0,3.4615384615384617,26
pad,23,0.1,M2,150.0,False,0.874251497005988,0.8874549819927972,0.0,1.0,1.0,2.934131736526946,167
pad,23,0.1,M3,71.0,False,0.9375,0.9387755102040817,0.0,1.0,1.0,3.15625,64
pad,23,0.1,M4,11.0,False,1.0,1.0,0.0,1.0,1.0,4.5,8
pad,23,0.1,M5,2.0,True,1.0,1.0,0.0,1.0,1.0,5.666666666666667,3
pad,23,0.1,cov-MEL,,,0.8181818181818182,,,,,,11
pad,23,0.1,sens-MEL,,,,,,1.0,,,11
pad,23,0.1,cov-NV,,,1.0,,,,,,8
pad,23,0.1,cov-BCC,,,0.9702380952380952,,,,,,168
pad,23,0.1,sens-BCC,,,,,,1.0,,,168
pad,23,0.1,cov-AK,,,0.9444444444444444,,,,,,54
pad,23,0.1,sens-AK,,,,,,1.0,,,54
pad,23,0.1,cov-BKL,,,0.8,,,,,,5
pad,23,0.1,cov-SCC,,,0.5714285714285714,,,,,,35
pad,23,0.1,sens-SCC,,,,,,1.0,,,35
pad,23,0.15,B,27.0,False,0.7692307692307693,0.75,,1.0,1.0,2.6923076923076925,13
pad,23,0.15,M1,24.0,False,0.8461538461538461,0.875,0.0,1.0,1.0,2.3076923076923075,26
pad,23,0.15,M2,150.0,False,0.8502994011976048,0.8652460984393757,0.0,1.0,1.0,2.3592814371257487,167
pad,23,0.15,M3,71.0,False,0.859375,0.8469387755102041,0.0,1.0,1.0,2.265625,64
pad,23,0.15,M4,11.0,False,1.0,1.0,0.0,1.0,1.0,3.875,8
pad,23,0.15,M5,2.0,True,1.0,1.0,0.0,1.0,1.0,4.666666666666667,3
pad,23,0.15,cov-MEL,,,0.8181818181818182,,,,,,11
pad,23,0.15,sens-MEL,,,,,,1.0,,,11
pad,23,0.15,cov-NV,,,0.875,,,,,,8
pad,23,0.15,cov-BCC,,,0.9166666666666666,,,,,,168
pad,23,0.15,sens-BCC,,,,,,1.0,,,168
pad,23,0.15,cov-AK,,,0.9259259259259259,,,,,,54
pad,23,0.15,sens-AK,,,,,,1.0,,,54
pad,23,0.15,cov-BKL,,,0.6,,,,,,5
pad,23,0.15,cov-SCC,,,0.4857142857142857,,,,,,35
pad,23,0.15,sens-SCC,,,,,,1.0,,,35
hiba,24,0.05,B,163.0,False,0.9404761904761905,0.9033333333333333,,1.0,1.0,4.833333333333333,168
hiba,24,0.05,M1,25.0,False,0.9166666666666666,0.8888888888888888,0.0,1.0,1.0,5.5,12
hiba,24,0.05,M2,226.0,False,0.8571428571428571,0.8595505617977528,0.0,1.0,1.0,5.125,112
hiba,24,0.05,M3,24.0,False,0.9090909090909091,0.9,0.0,1.0,1.0,5.545454545454546,11
hiba,24,0.05,cov-MEL,,,0.9487179487179487,,,,,,39
hiba,24,0.05,sens-MEL,,,,,,1.0,,,39
hiba,24,0.05,cov-NV,,,1.0,,,,,,134
hiba,24,0.05,cov-BCC,,,0.9259259259259259,,,,,,54
hiba,24,0.05,sens-BCC,,,,,,1.0,,,54
hiba,24,0.05,cov-AK,,,0.5384615384615384,,,,,,13
hiba,24,0.05,sens-AK,,,,,,1.0,,,13
hiba,24,0.05,cov-BKL,,,1.0,,,,,,13
hiba,24,0.05,cov-DF,,,0.3333333333333333,,,,,,9
hiba,24,0.05,cov-VASC,,,0.6666666666666666,,,,,,12
hiba,24,0.05,cov-SCC,,,0.7931034482758621,,,,,,29
hiba,24,0.05,sens-SCC,,,,,,1.0,,,29
hiba,24,0.1,B,163.0,False,0.9107142857142857,0.8466666666666667,,1.0,1.0,3.517857142857143,168
hiba,24,0.1,M1,25.0,False,0.9166666666666666,0.8888888888888888,0.0,1.0,1.0,4.416666666666667,12
hiba,24,0.1,M2,226.0,False,0.8303571428571429,0.8258426966292135,0.0,1.0,1.0,3.9464285714285716,112
hiba,24,0.1,M3,24.0,False,0.8181818181818182,0.8,0.0,1.0,1.0,3.5454545454545454,11
hiba,24,0.1,cov-MEL,,,0.9230769230769231,,,,,,39
hiba,24,0.1,sens-MEL,,,,,,1.0,,,39
hiba,24,0.1,cov-NV,,,0.9850746268656716,,,,,,134
hiba,24,0.1,cov-BCC,,,0.9074074074074074,,,,,,54
hiba,24,0.1,sens-BCC,,,,,,1.0,,,54
hiba,24,0.1,cov-AK,,,0.5384615384615384,,,,,,13
hiba,24,0.1,sens-AK,,,,,,1.0,,,13
hiba,24,0.1,cov-BKL,,,1.0,,,,,,13
hiba,24,0.1,cov-DF,,,0.1111111111111111,,,,,,9
hiba,24,0.1,cov-VASC,,,0.5833333333333334,,,,,,12
hiba,24,0.1,cov-SCC,,,0.7241379310344828,,,,,,29
hiba,24,0.1,sens-SCC,,,,,,1.0,,,29
hiba,24,0.15,B,163.0,False,0.8869047619047619,0.808888888888889,,1.0,1.0,3.0773809523809526,168
hiba,24,0.15,M1,25.0,False,0.9166666666666666,0.8888888888888888,0.0,1.0,1.0,3.4166666666666665,12
hiba,24,0.15,M2,226.0,False,0.7678571428571429,0.7584269662921348,0.0,1.0,1.0,3.3214285714285716,112
hiba,24,0.15,M3,24.0,False,0.7272727272727273,0.75,0.0,1.0,1.0,2.8181818181818183,11
hiba,24,0.15,cov-MEL,,,0.8974358974358975,,,,,,39
hiba,24,0.15,sens-MEL,,,,,,1.0,,,39
hiba,24,0.15,cov-NV,,,0.9776119402985075,,,,,,134
hiba,24,0.15,cov-BCC,,,0.8703703703703703,,,,,,54
hiba,24,0.15,sens-BCC,,,,,,1.0,,,54
hiba,24,0.15,cov-AK,,,0.5384615384615384,,,,,,13
hiba,24,0.15,sens-AK,,,,,,1.0,,,13
hiba,24,0.15,cov-BKL,,,0.9230769230769231,,,,,,13
hiba,24,0.15,cov-DF,,,0.1111111111111111,,,,,,9
hiba,24,0.15,cov-VASC,,,0.4166666666666667,,,,,,12
hiba,24,0.15,cov-SCC,,,0.5517241379310345,,,,,,29
hiba,24,0.15,sens-SCC,,,,,,1.0,,,29
pad,24,0.05,B,28.0,False,0.9166666666666666,0.9090909090909091,,1.0,1.0,4.166666666666667,12
pad,24,0.05,M1,22.0,False,0.9642857142857143,0.9444444444444444,0.0,1.0,1.0,4.107142857142857,28
pad,24,0.05,M2,149.0,False,0.9510869565217391,0.9557539682539684,0.0,1.0,1.0,4.141304347826087,184
pad,24,0.05,M3,76.0,False,0.9836065573770492,0.9772727272727273,0.0,1.0,1.0,4.262295081967213,61
pad,24,0.05,M4,12.0,True,1.0,1.0,0.0,1.0,1.0,5.8,5
pad,24,0.05,M5,2.0,True,1.0,1.0,0.0,1.0,1.0,5.0,4
pad,24,0.05,cov-MEL,,,0.9,,,,,,10
pad,24,0.05,sens-MEL,,,,,,1.0,,,10
pad,24,0.05,cov-NV,,,0.8888888888888888,,,,,,9
pad,24,0.05,cov-BCC,,,0.9881656804733728,,,,,,169
pad,24,0.05,sens-BCC,,,,,,1.0,,,169
pad,24,0.05,cov-AK,,,0.9552238805970149,,,,,,67
pad,24,0.05,sens-AK,,,,,,1.0,,,67
pad,24,0.05,cov-BKL,,,1.0,,,,,,3
pad,24,0.05,cov-SCC,,,0.8611111111111112,,,,,,36
pad,24,0.05,sens-SCC,,,,,,1.0,,,36
pad,24,0.1,B,28.0,False,0.75,0.7272727272727273,,1.0,1.0,2.75,12
pad,24,0.1,M1,22.0,False,0.8928571428571429,0.9027777777777778,0.0,1.0,1.0,2.6785714285714284,28
pad,24,0.1,M2,149.0,False,0.8858695652173914,0.8863095238095239,0.0,1.0,1.0,2.630434782608696,184
pad,24,0.1,M3,76.0,False,0.9508196721311475,0.9318181818181818,0.0,1.0,1.0,2.8852459016393444,61
pad,24,0.1,M4,12.0,False,1.0,1.0,0.0,1.0,1.0,4.0,5
pad,24,0.1,M5,2.0,True,1.0,1.0,0.0,1.0,1.0,4.0,4
pad,24,0.1,cov-MEL,,,0.9,,,,,,10
pad,24,0.1,sens-MEL,,,,,,1.0,,,10
pad,24,0.1,cov-NV,,,0.7777777777777778,,,,,,9
pad,24,0.1,cov-BCC,,,0.9526627218934911,,,,,,169
